2025/09/21 22:11:35,bnjm2000,Added 2x Samsung LH75QMCEBGCXXS model to event 56 (total: 2)
2025/09/21 22:12:17,bnjm2000,Assigned specific asset 5XT#01 to event 56
2025/09/21 22:12:18,bnjm2000,Assigned specific asset 5XT#02 to event 56
2025/09/21 22:12:25,bnjm2000,Assigned specific asset LA4X#08 to event 56
2025/09/21 22:12:30,bnjm2000,Assigned specific asset PB#09 to event 56
2025/09/21 22:12:34,bnjm2000,Assigned specific asset PB#10 to event 56
2025/09/21 22:12:38,bnjm2000,Assigned specific asset PB#11 to event 56
2025/09/21 22:12:42,bnjm2000,Assigned specific asset PB#12 to event 56
2025/09/21 22:12:46,bnjm2000,Assigned specific asset PB#13 to event 56
2025/09/21 22:12:48,bnjm2000,Assigned specific asset PB#14 to event 56
2025/09/21 22:12:50,bnjm2000,Assigned specific asset PB#15 to event 56
2025/09/21 22:12:53,bnjm2000,Assigned specific asset PB#16 to event 56
2025/09/21 22:12:56,bnjm2000,Assigned specific asset QM75C#01 to event 56
2025/09/21 22:12:57,bnjm2000,Assigned specific asset QM75C#04 to event 56
2025/09/21 22:15:15,bnjm2000,Added 1x L-Acoustics ETR5 model to event 56 (total: 1)
2025/09/21 22:15:16,bnjm2000,Added 1x L-Acoustics ETR5 model to event 56 (total: 2)
2025/09/21 22:15:22,bnjm2000,Assigned specific asset ETR5#01 to event 56
2025/09/21 22:15:24,bnjm2000,Assigned specific asset ETR5#02 to event 56
2025/09/21 22:15:31,bnjm2000,Assigned specific asset ETR5#03 to event 56
2025/09/21 22:15:33,bnjm2000,Completely removed asset ETR5#01 from event 56
2025/09/21 22:18:57,bnjm2000,Completely removed asset ETR5#03 from event 56
2025/09/21 22:19:00,bnjm2000,Assigned specific asset ETR5#01 to event 56
2025/09/21 22:20:02,bnjm2000,Added 8x Astera Pixel Brick model to event 50 (total: 8)
2025/09/21 22:20:14,bnjm2000,User bnjm2000 forced event 50 (Valentino Le Meta-Theatre Des Intimates @ ArtSpace) state from Closed to Preparing
2025/09/21 22:20:28,bnjm2000,Assigned specific asset PB#57 to event 50
2025/09/21 22:20:31,bnjm2000,Assigned specific asset PB#58 to event 50
2025/09/21 22:20:33,bnjm2000,Assigned specific asset PB#59 to event 50
2025/09/21 22:20:40,bnjm2000,Assigned specific asset PB#60 to event 50
2025/09/21 22:20:42,bnjm2000,Assigned specific asset PB#61 to event 50
2025/09/21 22:20:44,bnjm2000,Assigned specific asset PB#62 to event 50
2025/09/21 22:20:46,bnjm2000,Assigned specific asset PB#63 to event 50
2025/09/21 22:20:47,bnjm2000,Assigned specific asset PB#64 to event 50
2025/09/21 22:20:53,bnjm2000,Returned all assets for department LX in event 50: 8 items
2025/09/21 22:21:02,bnjm2000,User bnjm2000 removed forced state override for event 50 (Valentino Le Meta-Theatre Des Intimates @ ArtSpace): Preparing -> Closed
2025/09/21 22:22:22,bnjm2000,Added 1x Interspace Industries PCBB model to event 50 (total: 1)
2025/09/21 22:22:29,bnjm2000,User bnjm2000 forced event 50 (Valentino Le Meta-Theatre Des Intimates @ ArtSpace) state from Closed to Preparing
2025/09/21 22:22:36,bnjm2000,Assigned specific asset PCBB#14 to event 50
2025/09/21 22:22:41,bnjm2000,Returned all assets for department AX in event 50: 1 items
2025/09/21 22:22:50,bnjm2000,Added 1x Apple IPAD model to event 50 (total: 1)
2025/09/21 22:23:02,bnjm2000,User bnjm2000 removed forced state override for event 50 (Valentino Le Meta-Theatre Des Intimates @ ArtSpace): Preparing -> Preparing
2025/09/21 22:23:40,bnjm2000,Removed Apple IPAD model from event 50
