EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
22,Wedding @ TWG,20250213,20250213,[],[],[],Closed,[],[],[],events,False,"[{""timestamp"": ""2025/01/20"", ""user"": ""bnjm2000"", ""action"": ""Added event 22: Wedding @ TWG.""}]",
