EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
151,Macallan x David Carson In The Studio @ Atipico,20260723,20260726,[],[],[],Added,[],[],[],events,False,"[{""timestamp"": ""2026/06/25 14:13:23"", ""user"": ""bnjm2000"", ""action"": ""Created event 151:  Macallan x David Carson In The Studio via web interface""}, {""timestamp"": ""2026/06/25 16:18:37"", ""user"": ""bnjm2000"", ""action"": ""Updated event 151: Macallan x David Carson In The Studio @ Atipico via web interface""}]",
