EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
44,STPI Annual Patrons Dinner @ STPI,20250813,20250815,[],"[""[MODEL]AX|Turbosound|IP1000|2|Powered Column Loudspeaker"", ""[MODEL]AX|Shure|ULXD2 [L50]|4|Handheld Microphone"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]VX|Analogue Way|Pulse 2|1|Video Switcher"", ""[MODEL]AX|Shure|ULXD4D [L50]|2|Dual Channel Receiver"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]VX|Accsoon|Cineview Master 4K RX|3|Wireless SDI/HDMI Receiver"", ""[MODEL]VX|Accsoon|Cineview Master 4K TX|2|Wireless SDI/HDMI Transmitter"", ""PULSE2#01"", ""MASTER4KTX#01"", ""MASTER4KTX#02"", ""MASTER4KRX#01"", ""MASTER4KRX#02"", ""MASTER4KRX#03""]","[""MASTER4KRX#02"", ""MASTER4KTX#02"", ""MASTER4KRX#03"", ""PULSE2#01"", ""MASTER4KTX#01"", ""MASTER4KRX#01""]",Closed,[],[],events,True
