EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
15,Ben & Rachel Wedding @ Ritz Carlton,20250116,20250116,"[{'model_description': '[AX] Yamaha QL5 Digital Mixer', 'quantity': 1}, {'model_description': '[LX] GrandMA3 Compact XT Console', 'quantity': 1}, {'model_description': '[AX] Yamaha Rio1608-d2 High Performance I/O Rack', 'quantity': 1}, {'model_description': '[AX] L-Acoustics X12 12"" passive coaxial enclosure', 'quantity': 6}, {'model_description': '[AX] L-Acoustics X8 8"" passive coaxial enclosure', 'quantity': 12}, {'model_description': '[AX] Shure AD1 Beltpack [G56]', 'quantity': 16}, {'model_description': '[AX] Shure AD2 Handheld Microphone [G56]', 'quantity': 16}, {'model_description': '[AX] Shure AD4Q Four-Channel Digital Wireless Receiver', 'quantity': 4}, {'model_description': '[AX] DPA 4099 Instrument Microphone', 'quantity': 1}]","[""CL5#01"", ""QL5#01"", ""RIO1608-D2 #01"", ""AD1#01"", ""AD1#02"", ""AD1#03"", ""AD1#04"", ""AD1#05"", ""AD1#06"", ""AD1#07"", ""AD1#08"", ""AD1#09"", ""AD1#10"", ""AD1#11"", ""AD1#12"", ""AD1#13"", ""AD1#14"", ""AD1#15"", ""AD1#16"", ""AD2#01"", ""AD2#02"", ""AD2#03"", ""AD2#04"", ""AD2#05"", ""AD2#06"", ""AD2#07"", ""AD2#08"", ""AD2#09"", ""AD2#10"", ""AD2#11"", ""AD2#12"", ""AD2#13"", ""AD2#14"", ""AD2#15"", ""AD2#16"", ""AD4Q#01"", ""AD4Q#02"", ""AD4Q#03"", ""AD4Q#04"", ""X8#01"", ""X8#02"", ""X8#03"", ""X8#04"", ""X8#05"", ""X8#06"", ""X8#07"", ""X8#08"", ""X8#09"", ""X8#10"", ""X8#11"", ""X8#12"", ""X12#09"", ""X12#10"", ""X12#13"", ""X12#14"", ""X12#15"", ""X12#16"", ""COMPACTXT#01""]","[""CL5#01"", ""QL5#01"", ""RIO1608-D2 #01"", ""AD1#01"", ""AD1#02"", ""AD1#03"", ""AD1#04"", ""AD1#05"", ""AD1#06"", ""AD1#07"", ""AD1#08"", ""AD1#09"", ""AD1#10"", ""AD1#11"", ""AD1#12"", ""AD1#13"", ""AD1#14"", ""AD1#15"", ""AD1#16"", ""AD2#01"", ""AD2#02"", ""AD2#03"", ""AD2#04"", ""AD2#05"", ""AD2#06"", ""AD2#07"", ""AD2#08"", ""AD2#09"", ""AD2#10"", ""AD2#11"", ""AD2#12"", ""AD2#13"", ""AD2#14"", ""AD2#15"", ""AD2#16"", ""AD4Q#01"", ""AD4Q#02"", ""AD4Q#03"", ""AD4Q#04"", ""X8#01"", ""X8#02"", ""X8#03"", ""X8#04"", ""X8#05"", ""X8#06"", ""X8#07"", ""X8#08"", ""X8#09"", ""X8#10"", ""X8#11"", ""X8#12"", ""X12#09"", ""X12#10"", ""X12#13"", ""X12#14"", ""X12#15"", ""X12#16"", ""COMPACTXT#01""]",Closed,[],[],events,True
