EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
144,Dry Hire: Jian Ying,20260603,20260613,[],"[""[MODEL]AX|Yamaha|MG06|1|6-Channel Analog Mixing Console with FX"", ""[MODEL]AX|Dsan|LSP-1|2|Laptop Sound Port (Mono)"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""4-core XLR - 3m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""db6e057fa5ffa2df\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""3.5mm to TS cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""b7ffe74bdd1f9b1a\"",\""version\"":2}""]","[""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""3.5mm to TS cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""b7ffe74bdd1f9b1a\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""4-core XLR - 3m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""db6e057fa5ffa2df\"",\""version\"":2}"", ""MG06#01"", ""LSP1#02"", ""LSP1#01""]",Closed,"[""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""4-core XLR - 3m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""db6e057fa5ffa2df\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""3.5mm to TS cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""b7ffe74bdd1f9b1a\"",\""version\"":2}""]",[],[],dry hire,False,"[{""timestamp"": ""2026/06/02 23:44:07"", ""user"": ""bnjm2000"", ""action"": ""Created event 144: Dry Hire: Jian Ying via web interface""}, {""timestamp"": ""2026/06/02 23:45:18"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Yamaha MG06 model to event 144 (total: 1)""}, {""timestamp"": ""2026/06/02 23:45:27"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Dsan LSP-1 model to event 144 (total: 2)""}, {""timestamp"": ""2026/06/02 23:45:49"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset '4-core XLR - 3m' (1x, dept AX) to event 144""}, {""timestamp"": ""2026/06/02 23:46:05"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset '3.5mm to TS cable' (1x, dept AX) to event 144""}, {""timestamp"": ""2026/06/03 16:26:20"", ""user"": ""bnjm2000"", ""action"": ""Updated custom asset quantity: 1x 3.5mm to TS cable -> 2x for event 144""}, {""timestamp"": ""2026/06/03 16:26:34"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset MG06#01 to event 144""}, {""timestamp"": ""2026/06/03 16:26:34"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 1x 4-core XLR - 3m for event 144""}, {""timestamp"": ""2026/06/03 16:26:35"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 2x 3.5mm to TS cable for event 144""}, {""timestamp"": ""2026/06/03 16:26:39"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LSP1#01 to event 144""}, {""timestamp"": ""2026/06/03 16:26:39"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LSP1#02 to event 144""}, {""timestamp"": ""2026/06/23 10:34:13"", ""user"": ""bnjm2000"", ""action"": ""Returned custom item 2x 3.5mm to TS cable from event 144""}, {""timestamp"": ""2026/06/23 10:34:14"", ""user"": ""bnjm2000"", ""action"": ""Returned custom item 1x 4-core XLR - 3m from event 144""}, {""timestamp"": ""2026/06/23 10:34:15"", ""user"": ""bnjm2000"", ""action"": ""Returned asset MG06#01 from event 144""}, {""timestamp"": ""2026/06/23 15:07:24"", ""user"": ""bnjm2000"", ""action"": ""Returned asset LSP1#02 from event 144""}, {""timestamp"": ""2026/06/23 15:07:24"", ""user"": ""bnjm2000"", ""action"": ""Returned asset LSP1#01 from event 144""}]",
