EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
60,Dior Cruise 2026 Presentation @ Former Command House,20251008,20251021,[],"[""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]AX|Interspace Industries|PCBB3|1|PC Balance Box"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""5XTW#01"", ""5XTW#02"", ""5XTW#03"", ""5XTW#04"", ""5XTW#05"", ""5XTW#06"", ""5XTW#09"", ""5XTW#11"", ""5XTW#12"", ""5XTW#13"", ""5XTW#14"", ""5XTW#15"", ""5XTW#16"", ""5XTW#17"", ""5XTW#18"", ""5XTW#19"", ""5XTW#20"", ""ETR5W#01"", ""ETR5W#02"", ""ETR5W#03"", ""ETR5W#04"", ""ETR5W#05"", ""ETR5W#06"", ""ETR5W#09"", ""ETR5W#10"", ""ETR5W#11"", ""ETR5W#12"", ""ETR5W#13"", ""ETR5W#14"", ""ETR5W#15"", ""ETR5W#16"", ""ETR5W#17"", ""ETR5W#18"", ""ETR5W#19"", ""ETR5W#20"", ""QL1#02"", ""[MODEL]AX|L-Acoustics|LA4X|3|Amplified controller"", ""[MODEL]AX|L-Acoustics|LA12X|1|Amplified controller"", ""LA12X#08"", ""LA4X#07"", ""LA4X#09"", ""LA4X#10"", ""IPAD#01"", ""5XT#01"", ""5XT#02"", ""5XT#04"", ""ETR5#01"", ""ETR5#02"", ""ETR5#04"", ""[MODEL]AX|L-Acoustics|5XTW|17|5\"" passive coaxial enclosure (white)"", ""[MODEL]AX|L-Acoustics|5XT|3|5\"" passive coaxial enclosure (black)"", ""[MODEL]AX|L-Acoustics|ETR5W|17|Adjustable U-bracket: 5XTW"", ""[MODEL]AX|L-Acoustics|ETR5|3|Adjustable U-bracket: 5XT""]","[""5XTW#14"", ""ETR5W#04"", ""LA12X#08"", ""5XTW#13"", ""ETR5W#14"", ""ETR5W#11"", ""5XTW#02"", ""ETR5W#09"", ""ETR5W#12"", ""5XTW#03"", ""5XTW#16"", ""5XT#02"", ""5XT#04"", ""QL1#02"", ""5XTW#06"", ""5XTW#09"", ""IPAD#01"", ""ETR5W#06"", ""5XTW#18"", ""ETR5W#18"", ""ETR5W#20"", ""ETR5W#15"", ""5XTW#04"", ""ETR5#01"", ""5XTW#01"", ""ETR5W#16"", ""5XT#01"", ""ETR5W#19"", ""ETR5W#17"", ""5XTW#17"", ""ETR5#02"", ""ETR5W#10"", ""5XTW#15"", ""5XTW#12"", ""ETR5W#01"", ""LA4X#09"", ""ETR5W#02"", ""5XTW#19"", ""5XTW#05"", ""LA4X#07"", ""ETR5W#13"", ""ETR5W#03"", ""ETR5W#05"", ""ETR5#04"", ""5XTW#20"", ""LA4X#10"", ""5XTW#11""]",Closed,[],[],[],events,False,
