EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
13,Countdown @ NS Temple,20241227,20241227,"[{'model_description': '[AX] Yamaha DXR10 Active 12"" Speaker', 'quantity': 4}]","[""DXR10#01"", ""DXR10#02"", ""DXR10#03"", ""DXR10#04"", ""MG06#01""]","[""DXR10#01"", ""DXR10#02"", ""DXR10#03"", ""DXR10#04"", ""MG06#01""]",Closed,[],[],[],events,False,"[{""timestamp"": ""2024/12/04"", ""user"": ""bnjm2000"", ""action"": ""Added event 13: Townhall @ 10 Tai Seng Drive.""}, {""timestamp"": ""2025/01/03"", ""user"": ""bnjm2000"", ""action"": ""Added event 13: Countdown @ NS Temple.""}, {""timestamp"": ""2025/01/03"", ""user"": ""bnjm2000"", ""action"": ""Edited event 13: Countdown @ NS Temple.""}]",
