EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
4,ESMO @ Swissotel,20241207,20241207,"[{'model_description': '[AX] Yamaha DM7 Digital Mixer', 'quantity': 1}, {'model_description': '[AX] Shure AD1 Beltpack [G56]', 'quantity': 16}, {'model_description': '[AX] Shure AD2 Handheld Microphone [G56]', 'quantity': 16}, {'model_description': '[AX] Shure AD4Q Four-Channel Digital Wireless Receiver', 'quantity': 4}, {'model_description': '[AX] Shure ULXD4D Dual Channel Receiver [L50]', 'quantity': 1}, {'model_description': '[AX] Shure ULXD4Q Quad Channel Receiver [L50]', 'quantity': 1}, {'model_description': '[AX] Shure ULXD4D Dual Channel Receiver [G52]', 'quantity': 2}, {'model_description': '[AX] Shure ULXD4Q Quad Channel Receiver [G52]', 'quantity': 2}, {'model_description': '[AX] Shure ULXD2 Handheld Microphone [L50]', 'quantity': 4}, {'model_description': '[AX] Shure ULXD1 Beltpack [L50]', 'quantity': 4}, {'model_description': '[AX] Shure ULXD2 Handheld Microphone [G52]', 'quantity': 4}, {'model_description': '[AX] Shure ULXD1 Beltpack [G52]', 'quantity': 4}, {'model_description': '[AX] Shure AD3 Plug-on Transmitter', 'quantity': 4}, {'model_description': '[AX] Shure AD4D Two-Channel Digital Wireless Receiver', 'quantity': 1}, {'model_description': '[AX] Yamaha DM3 Digital Mixer', 'quantity': 2}, {'model_description': '[AX] Yamaha QL1 Digital Mixer', 'quantity': 1}, {'model_description': '[AX] L-Acoustics 5XT 5"" passive coaxial enclosure', 'quantity': 4}, {'model_description': '[AX] L-Acoustics LA4X Amplified controller', 'quantity': 1}, {'model_description': '[AX] EV EVOLVE 50 Portable column system', 'quantity': 6}, {'model_description': '[AX] Turbosound IP1000 Powered Column Loudspeaker', 'quantity': 6}, {'model_description': '[AX] Apple IPAD (10th Generation)', 'quantity': 3}, {'model_description': '[LOAN] Analogueway Pulse 2 - NicheAV', 'quantity': 2}, {'model_description': '[AX] Interspace Industries PCBB3 PC Balance Box', 'quantity': 8}]",[],[],Added,[],[],[],events,False,"[{""timestamp"": ""2024/11/14"", ""user"": ""bnjm2000"", ""action"": ""Added event 4: EMSO @ JW Mariott.""}, {""timestamp"": ""2024/11/14"", ""user"": ""bnjm2000"", ""action"": ""Edited event 4: EMSO @ JW Mariott.""}, {""timestamp"": ""2024/11/15"", ""user"": ""bnjm2000"", ""action"": ""Edited event 4: EMSO @ JW Mariott.""}, {""timestamp"": ""2024/12/05"", ""user"": ""bnjm2000"", ""action"": ""Edited event 4: ESMO @ Swissotel.""}]",
