EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
2,Townhall @ 10 Tai Seng Drive,20241211,20241212,"[{'model_description': '[AX] EV EVOLVE 50 Portable column system', 'quantity': 2}, {'model_description': '[AX] Shure ULXD4D Dual Channel Receiver [L50]', 'quantity': 3}, {'model_description': '[AX] Shure ULXD4Q Quad Channel Receiver [L50]', 'quantity': 1}, {'model_description': '[AX] Shure ULXD2 Handheld Microphone [L50]', 'quantity': 7}, {'model_description': '[AX] Shure ULXD1 Beltpack [L50]', 'quantity': 4}, {'model_description': '[AX] DPA 4488 Directional Headset, beige', 'quantity': 4}, {'model_description': '[AX] MiPro MR-90 Interlink receiver', 'quantity': 3}, {'model_description': '[AX] MiPro MT-90A Interlink Transmitter', 'quantity': 2}, {'model_description': '[AX] Interspace Industries PCBB3 PC Balance Box', 'quantity': 3}, {'model_description': '[AX] Yamaha QL1 Digital Mixer', 'quantity': 1}, {'model_description': '[MISC] A2 Kit', 'quantity': 1}, {'model_description': '[MISC] beltpack belt', 'quantity': 1}]","[""MR-90A#06"", ""MR-90A#01"", ""MR-90A#02"", ""TALENTCELL#06"", ""TALENTCELL#04"", ""ULXD1#01"", ""ULXD1#11"", ""ULXD1#05"", ""ULXD1#03"", ""DAD6010#22"", ""4488#08"", ""4488#06"", ""DAD6010#17"", ""DAD6010#15"", ""4488#09"", ""4488#03"", ""DAD6010#13"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""MT-90A#01"", ""MT-90A#03"", ""ULXD2#08"", ""ULXD2#09"", ""ULXD2#03"", ""ULXD2#06"", ""ULXD2#10"", ""ULXD2#11"", ""ULXD2#07"", ""QL1#01"", ""PCBB#01"", ""PCBB#02"", ""PCBB#05"", ""ULXD4D#03"", ""ULXD4Q#01"", ""ULXD4D#01"", ""ULXD4D#02"", ""[MISC] A2 Kit;1"", ""[MISC] beltpack belt;1""]","[""MR-90A#06"", ""MR-90A#01"", ""MR-90A#02"", ""TALENTCELL#06"", ""TALENTCELL#04"", ""ULXD1#01"", ""ULXD1#11"", ""ULXD1#05"", ""ULXD1#03"", ""DAD6010#22"", ""4488#08"", ""4488#06"", ""DAD6010#17"", ""DAD6010#15"", ""4488#09"", ""4488#03"", ""DAD6010#13"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""MT-90A#01"", ""MT-90A#03"", ""ULXD2#08"", ""ULXD2#09"", ""ULXD2#03"", ""ULXD2#06"", ""ULXD2#10"", ""ULXD2#11"", ""ULXD2#07"", ""QL1#01"", ""PCBB#01"", ""PCBB#02"", ""PCBB#05"", ""ULXD4D#03"", ""ULXD4Q#01"", ""ULXD4D#01"", ""ULXD4D#02"", ""A2 Kit"", ""beltpack belt""]",Closed,[],[],[],events,False,"[{""timestamp"": ""2024/11/11"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: Euan Kennedy Dinner (IP).""}, {""timestamp"": ""2024/11/12"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: Ritz.""}, {""timestamp"": ""2024/11/12"", ""user"": ""bnjm2000"", ""action"": ""Edited event 2.""}, {""timestamp"": ""2024/11/12"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: two.""}, {""timestamp"": ""2024/11/12"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: ritz""}, {""timestamp"": ""2024/11/12"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: Wedding @ Ritz Carlton""}, {""timestamp"": ""2024/11/12"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: Franck Muller x Cortina High Jewelry Dinner.""}, {""timestamp"": ""2024/11/13"", ""user"": ""bnjm2000"", ""action"": ""Added event 2: ESMO @ JW Mariott.""}, {""timestamp"": ""2024/11/13"", ""user"": ""bnjm2000"", ""action"": ""Edited event 2: ESMO @ JW Mariott.""}, {""timestamp"": ""2024/11/14"", ""user"": ""bnjm2000"", ""action"": ""Edited event 2: ESMO @ JW Mariott.""}, {""timestamp"": ""2024/11/15"", ""user"": ""bnjm2000"", ""action"": ""Edited event 2: ESMO @ JW Mariott.""}, {""timestamp"": ""2024/12/05"", ""user"": ""bnjm2000"", ""action"": ""Edited event 2: Townhall @ 10 Tai Seng Drive.""}, {""timestamp"": ""2024/12/10"", ""user"": ""bnjm2000"", ""action"": ""Edited event 2: Townhall @ 10 Tai Seng Drive.""}]",
