EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
10,LV @ 72 Joo Chiat Place,20241218,20250120,[],"[""DM3#02"", ""5XT#01"", ""5XT#02"", ""5XT#03"", ""5XT#04"", ""ETR5#01"", ""ETR5#02"", ""ETR5#03"", ""ETR5#04"", ""5XT#05"", ""5XT#06"", ""5XT#07"", ""5XT#08"", ""ETR5#05"", ""ETR5#06"", ""ETR5#07"", ""ETR5#08"", ""5XT#09"", ""5XT#10"", ""5XT#11"", ""5XT#12"", ""ETR5#09"", ""ETR5#10"", ""ETR5#11"", ""ETR5#12"", ""PCBB#06"", ""PCBB#04"", ""ULXD2#04"", ""ULXD2#07"", ""LA4X#03"", ""LA4X#04"", ""ULXD4D#04"", ""IPAD#02"", ""IP1000#01"", ""IP1000#02"", ""IP1000#05"", ""IP1000#06"", ""CDJ3000#01"", ""CDJ3000#02"", ""DJM900NXS2#01"", ""ULXD4D#01"", ""ULXD4D#02"", ""ULXD2#10""]","[""ULXD4D#04"", ""IP1000#01"", ""IP1000#02"", ""IP1000#05"", ""IP1000#06"", ""CDJ3000#01"", ""CDJ3000#02"", ""DJM900NXS2#01"", ""DM3#02"", ""5XT#01"", ""5XT#02"", ""5XT#03"", ""5XT#04"", ""ETR5#01"", ""ETR5#02"", ""ETR5#03"", ""ETR5#04"", ""5XT#05"", ""5XT#06"", ""5XT#07"", ""5XT#08"", ""ETR5#05"", ""ETR5#06"", ""ETR5#07"", ""ETR5#08"", ""5XT#09"", ""5XT#10"", ""5XT#11"", ""5XT#12"", ""ETR5#09"", ""ETR5#10"", ""ETR5#11"", ""ETR5#12"", ""PCBB#06"", ""PCBB#04"", ""ULXD2#04"", ""ULXD2#07"", ""LA4X#03"", ""LA4X#04"", ""IPAD#02"", ""ULXD4D#01"", ""ULXD4D#02"", ""ULXD2#10""]",Closed,[],[],[],events,False,"[{""timestamp"": ""2024/12/17"", ""user"": ""bnjm2000"", ""action"": ""Added event 10: LV @ 72 Joo Chiat Place.""}]",
