EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
125,Dior Store Event @ ION Orchard,20260414,20260415,[],"[""[MODEL]AX|Yamaha|MG06|1|6-Channel Analog Mixing Console with FX"", ""[MODEL]AX|Shure|ULXD2|1|Handheld Microphone [L50]"", ""[MODEL]AX|Interspace Industries|PCBB3|1|PC Balance Box"", ""IP1000#05"", ""ULXD2#08"", ""PCBB#06"", ""MG06#01"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Turbosound|IP1000|1|Powered Column Loudspeaker"", ""ULXD4D#04""]",[],Ready,"[""IP1000#05"", ""ULXD2#08"", ""PCBB#06"", ""MG06#01"", ""ULXD4D#04""]","[""ULXD4D#04""]",events,False
