EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
94,Hermes WRTW Rendez-Vous Presentation @ Liat Tower,20260114,20260115,[],"[""[MODEL]AX|L-Acoustics|LA2Xi|1|Amplified controller"", ""[MODEL]AX|Yamaha|MG10|1|10-Channel Analogue Mixer"", ""[MODEL]AX|Apple|IPAD|1|(10th Generation)"", ""[MODEL]AX|Interspace Industries|PCBB3|1|PC Balance Box"", ""[MODEL]AX|L-Acoustics|ETR5|6|Adjustable U-bracket: 5XT"", ""[MODEL]AX|L-Acoustics|5XT|6|5\"" passive coaxial enclosure, black""]",[],Planning,[],[],events,False
