EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride
139,Dry Hire: Avery Events,20260518,20260521,[],"[""[MODEL]STG|Global Truss|F34 Corner Block (Silver)|4|Corner Block (silver)"", ""[MODEL]STG|Global Truss|F34 Truss - 0.5m (Silver)|4|0.5m truss (silver)"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""STG\"",\""name\"":\""Xingon Aluminium Scaffold\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""714d8dafddb4f5ff\"",\""version\"":2}""]",[],Planning,[],[],[],dry hire,False
