EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
53,Louis Vuitton Event @ MBS,20250917,20250918,[],"[""[MODEL]AX|Turbosound|IP1000|3|Powered Column Loudspeaker"", ""[MODEL]AX|Pioneer|CDJ3000|2|Professional DJ multi player (Black)"", ""[MODEL]AX|Pioneer|DJM-900NXS2|1|4-channel pro-DJ mixer"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|2|Interlink receiver"", ""[MODEL]AX|Yamaha|DXR10|2|Active 10\"" Speaker"", ""CDJ3000#01"", ""CDJ3000#02"", ""DJM900NXS2#01"", ""IP1000#01"", ""IP1000#03"", ""IP1000#02"", ""IP1000#04"", ""DXR10#01"", ""DXR10#02"", ""MR-90A#03"", ""MT-90A#04"", ""MR-90A#02""]",[],Ongoing,"[""CDJ3000#01"", ""CDJ3000#02"", ""DJM900NXS2#01"", ""IP1000#01"", ""IP1000#03"", ""IP1000#02"", ""IP1000#04"", ""DXR10#01"", ""DXR10#02"", ""MR-90A#03"", ""MT-90A#04"", ""MR-90A#02""]","[""MR-90A#02""]",events,False
