EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
135,NSBA Ground Breaking Ceremony @ Senja Close,20260626,20260628,[],"[""[MODEL]AX|L-Acoustics|LA4X|1|Amplified controller"", ""[MODEL]AX|L-Acoustics|X12|4|12\"" passive coaxial enclosure"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]VX|Accsoon|Cineview Master 4K RX|2|Wireless SDI/HDMI Receiver"", ""[MODEL]VX|Accsoon|Cineview Master 4K TX|2|Wireless SDI/HDMI Transmitter"", ""[MODEL]VX|Blackmagic Design|Atem Mini Extreme ISO G2|1|Video Switcher"", ""[MODEL]AX|Sennheiser|ME36|1|Gooseneck mic"", ""[MODEL]AX|Shure|AD3|1|Plug-on Transmitter"", ""[MODEL]AX|Shure|ULXD2 [L50]|8|Handheld Microphone"", ""[MODEL]AX|Shure|AD4D|1|Two-Channel Digital Wireless Receiver"", ""[MODEL]AX|Shure|ULXD4Q [L50]|1|Quad Channel Receiver"", ""[MODEL]AX|Shure|ULXD4D [L50]|2|Dual Channel Receiver"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[MODEL]AX|Shure|PA421A|1|4-Port Antenna Combiner"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Charger|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|8|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""nomad nms-6105 desktop microphone stand\"",\""quantity\"":3,\""type\"":\""MISC\"",\""uid\"":\""75973d530142155f\"",\""version\"":2}"", ""[MODEL]AX|K&M|21020-500-55|12|Tall boom mic stand"", ""[MODEL]AX|L-Acoustics|X-UL12|4|Long U-bracket for X12"", ""[MODEL]VX|Lenovo|Legion 5 Pro|2|16inch Windows Laptop"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""MISC\"",\""name\"":\""2m ladder\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""900dfecc0c4e965f\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""MISC\"",\""name\"":\""Black canvas\"",\""quantity\"":3,\""type\"":\""MISC\"",\""uid\"":\""4726b9c9ef2f1292\"",\""version\"":2}"", ""[MODEL]AX|Audio-Technica|AT8668|1|Anti-shock microphone stand"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Audio Interface\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""745f9ed80eafbafd\"",\""version\"":2}"", ""[MODEL]VX|KingMa|BM058-F550|1|NP-F Battery Charger"", ""[MODEL]VX|KingMa|NP-F750|4|NP-F Battery 4400mAh 32.6Wh"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)""]",[],Planning,[],[],[],events,False,"[{""timestamp"": ""2026/06/22 11:03:00"", ""user"": ""cterence"", ""action"": ""Added 1x Sennheiser ME36 model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 11:03:31"", ""user"": ""cterence"", ""action"": ""Added 1x Shure AD3 model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 11:04:49"", ""user"": ""cterence"", ""action"": ""Removed Shure ULXD2 [L50] model from event 135""}, {""timestamp"": ""2026/06/22 11:04:49"", ""user"": ""cterence"", ""action"": ""Added 8x Shure ULXD2 [L50] model to event 135 (total: 8)""}, {""timestamp"": ""2026/06/22 11:38:49"", ""user"": ""cterence"", ""action"": ""Removed Shure ULXD4Q [L50] model from event 135""}, {""timestamp"": ""2026/06/22 12:05:52"", ""user"": ""cterence"", ""action"": ""Added MISC custom asset 'Cable ramp' (1x, dept MISC) to event 135""}, {""timestamp"": ""2026/06/22 12:06:04"", ""user"": ""cterence"", ""action"": ""Removed custom asset [CUSTOM]{\""company\"":\""\"",\""department\"":\""MISC\"",\""name\"":\""Cable ramp\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""fb7aca7e46397a74\"",\""version\"":2} from event 135""}, {""timestamp"": ""2026/06/22 12:51:58"", ""user"": ""cterence"", ""action"": ""Added 1x Shure AD4D model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 12:56:11"", ""user"": ""cterence"", ""action"": ""Removed Shure ULXD4D [L50] model from event 135""}, {""timestamp"": ""2026/06/22 12:57:03"", ""user"": ""cterence"", ""action"": ""Added 1x Shure ULXD4Q [L50] model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 12:57:08"", ""user"": ""cterence"", ""action"": ""Added 1x Shure ULXD4D [L50] model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 12:57:11"", ""user"": ""cterence"", ""action"": ""Added 1x Shure ULXD4D [L50] model to event 135 (total: 2)""}, {""timestamp"": ""2026/06/22 12:58:11"", ""user"": ""cterence"", ""action"": ""Added 2x Interspace Industries PCBB3 model to event 135 (total: 2)""}, {""timestamp"": ""2026/06/22 13:02:01"", ""user"": ""cterence"", ""action"": ""Added 1x Shure PA421A model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 13:03:43"", ""user"": ""cterence"", ""action"": ""Added 1x Hollyland HL-BAT700 model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 13:03:59"", ""user"": ""cterence"", ""action"": ""Added 15x Hollyland HL-BAT700 model to event 135 (total: 16)""}, {""timestamp"": ""2026/06/22 13:04:04"", ""user"": ""cterence"", ""action"": ""Added 1x Hollyland Solidcom C1 Pro Charger model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 13:04:07"", ""user"": ""cterence"", ""action"": ""Added 1x Hollyland Solidcom C1 Pro Hub model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 13:04:13"", ""user"": ""cterence"", ""action"": ""Added 8x Hollyland Solidcom C1 Pro Remote Headset model to event 135 (total: 8)""}, {""timestamp"": ""2026/06/22 13:04:16"", ""user"": ""cterence"", ""action"": ""Added 1x Hollyland Solidcom C1 Pro Wired Headset for Hub model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 13:06:22"", ""user"": ""cterence"", ""action"": ""Added MISC custom asset 'nomad nms-6105 desktop microphone stand' (3x, dept AX) to event 135""}, {""timestamp"": ""2026/06/22 13:07:08"", ""user"": ""cterence"", ""action"": ""Added 12x K&M 21020-500-55 model to event 135 (total: 12)""}, {""timestamp"": ""2026/06/22 13:09:40"", ""user"": ""cterence"", ""action"": ""Added 4x L-Acoustics X-UL12 model to event 135 (total: 4)""}, {""timestamp"": ""2026/06/22 13:09:59"", ""user"": ""cterence"", ""action"": ""Added MISC custom asset '2m ladder' (1x, dept STG) to event 135""}, {""timestamp"": ""2026/06/22 13:13:04"", ""user"": ""cterence"", ""action"": ""Added 2x Lenovo Legion 5 Pro model to event 135 (total: 2)""}, {""timestamp"": ""2026/06/22 13:26:58"", ""user"": ""cterence"", ""action"": ""Removed custom asset [CUSTOM]{\""company\"":\""\"",\""department\"":\""STG\"",\""name\"":\""2m ladder\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""585f42a95597d76b\"",\""version\"":2} from event 135""}, {""timestamp"": ""2026/06/22 13:27:24"", ""user"": ""cterence"", ""action"": ""Added MISC custom asset '2m ladder' (1x, dept MISC) to event 135""}, {""timestamp"": ""2026/06/22 13:30:46"", ""user"": ""cterence"", ""action"": ""Added MISC custom asset 'Black canvas' (4x, dept MISC) to event 135""}, {""timestamp"": ""2026/06/22 13:31:33"", ""user"": ""cterence"", ""action"": ""Updated custom asset quantity: 4x Black canvas -> 3x for event 135""}, {""timestamp"": ""2026/06/22 13:53:57"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Audio-Technica AT8668 model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 14:19:51"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'Audio Interface' (1x, dept AX) to event 135""}, {""timestamp"": ""2026/06/22 14:23:19"", ""user"": ""bnjm2000"", ""action"": ""Added 1x KingMa BM058-F550 model to event 135 (total: 1)""}, {""timestamp"": ""2026/06/22 14:23:19"", ""user"": ""bnjm2000"", ""action"": ""Added 4x KingMa NP-F750 model to event 135 (total: 4)""}, {""timestamp"": ""2026/06/23 10:33:25"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Apple iPad model to event 135 (total: 1)""}]",
