EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
99,Patek Philippe ICS Launch @ Wheelock Place,20260121,20260122,[],"[""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD2|2|Handheld Microphone [L50]"", ""[MODEL]AX|MiPro|MR-90|2|Interlink receiver"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|Apple|IPAD|1|(10th Generation)"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer""]",[],Planning,[],[],events,False
