EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
68,Richard Mille F1 Meet & Greet Session @ Richard Mille Boutique,20251001,20251001,[],"[""[MODEL]AX|Turbosound|IP1000|2|Powered Column Loudspeaker"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|2|Interlink receiver"", ""[MODEL]AX|Shure|ULXD2|2|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""IP1000#03"", ""IP1000#04"", ""PCBB#01"", ""PCBB#11"", ""MT-90A#01"", ""DM3#01"", ""ULXD4D#04"", ""IPAD#01"", ""MR-90A#02"", ""MR-90A#03"", ""ULXD2#07"", ""ULXD2#09""]","[""IP1000#03"", ""MT-90A#01"", ""MR-90A#02"", ""DM3#01"", ""ULXD4D#04"", ""IPAD#01"", ""ULXD2#07"", ""PCBB#01"", ""MR-90A#03"", ""PCBB#11"", ""ULXD2#09"", ""IP1000#04""]",Closed,[],[],events,False
