EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
110,Louis Vuitton Spring Summer Trunk Show 2026 @ Japanese Garden,20260302,20260306,[],"[""[MODEL]AX|L-Acoustics|X-US1215|6|Short U-bracket for X12 and X15 HiQ"", ""[MODEL]AX|L-Acoustics|X12|6|12\"" passive coaxial enclosure"", ""[MODEL]AX|L-Acoustics|X8|16|8\"" passive coaxial enclosure"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]AX|EV|EVOLVE 50|4|Portable column system"", ""[MODEL]AX|L-Acoustics|SB18|6|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|L-Acoustics|LA12X|4|Amplified controller"", ""[MODEL]AX|Interspace Industries|PCBB3|3|PC Balance Box"", ""[MODEL]AX|Apple|IPAD|2|(10th Generation)"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|4|Interlink receiver"", ""[MODEL]LX|GrandMA3|Compact XT|1|Console"", ""[MODEL]LX|Astera|Pixel Brick|8|Batt LED Uplighters"", ""[MODEL]AX|L-Acoustics|LA4X|2|Amplified controller"", ""[MODEL]AX|Hollyland|Solidcom C1 (Pro) 8-Slot Battery Charging Case|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|8|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""[MODEL]AX|Pioneer|CDJ3000|2|Professional DJ multi player (Black)"", ""[MODEL]AX|Pioneer|DJM-A9|1|4-channel pro-DJ mixer"", ""[MODEL]LX|Avolites|Tiger Touch 2|1|Console"", ""[MODEL]LX|Ayrton|Diablo (W.DMX)|4|Profile LED"", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|4|Wash LED"", ""[MODEL]LX|Lumenradio|Aurora|1|Single Universe DMX/RDM transceiver with WiFi and Bluetooth"", ""[MODEL]LX|Le Maitre|MVS Hazer|1|Hazer machine"", ""HLBatt#01"", ""HLBatt#03"", ""HLBatt#05"", ""HLBatt#07"", ""HLBatt#09"", ""HLBatt#11"", ""HLBatt#13"", ""HLBatt#15"", ""C1ProCharger#01"", ""C1ProRHS#01"", ""C1ProRHS#03"", ""C1ProRHS#05"", ""C1ProRHS#07"", ""C1ProWHS#01"", ""HLBatt#02"", ""HLBatt#04"", ""HLBatt#06"", ""HLBatt#08"", ""HLBatt#10"", ""HLBatt#12"", ""HLBatt#14"", ""HLBatt#16"", ""C1ProHub#01"", ""C1ProRHS#02"", ""C1ProRHS#04"", ""C1ProRHS#06"", ""C1ProRHS#08"", ""[MODEL]AX|L-Acoustics|X-US8|5|Short U-bracket for X8"", ""[MODEL]AX|L-Acoustics|X-UL8|10|Long U-bracket for X8"", ""X-US8#01"", ""X-US8#02"", ""X-US8#04"", ""X-US8#05"", ""X-US8#03"", ""X-US1215#02"", ""X-US1215#06"", ""X-US1215#08"", ""X-US1215#03"", ""X-US1215#01"", ""X-US1215#07"", ""X-UL8#12"", ""X-UL8#11"", ""X-UL8#10"", ""X-UL8#09"", ""X-UL8#08"", ""X-UL8#07"", ""X-UL8#06"", ""X-UL8#05"", ""X-UL8#04"", ""X-UL8#03"", ""X-UL8#02"", ""X-UL8#01"", ""SB18#10"", ""SB18#09"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""DJMA9#01"", ""CDJ3000#01"", ""CDJ3000#02"", ""DM3#02"", ""SYVA#03"", ""SYVA#04"", ""SM58S#01"", ""SM58S#04"", ""IPAD#03"", ""IPAD#02"", ""PCBB#02"", ""PCBB#03"", ""PCBB#05"", ""PCBB#04"", ""X12#07"", ""X12#08"", ""X12#05"", ""X12#06"", ""X12#03"", ""X12#04"", ""LA12X#07"", ""LA4X#09"", ""LA4X#10"", ""LA12X#01"", ""LA12X#02"", ""LA12X#03"", ""SYVALOW#06"", ""SYVALOW#05"", ""X8#01"", ""X8#02"", ""X8#03"", ""X8#04"", ""X8#05"", ""X8#06"", ""X8#07"", ""X8#08"", ""X8#09"", ""X8#10"", ""X8#11"", ""X8#12"", ""X8#13"", ""X8#14"", ""X8#15"", ""X8#16"", ""QL1#02"", ""TIGERTOUCH2#01"", ""COMPACTXT#01"", ""DIABLO#09"", ""DIABLO#10"", ""DIABLO#11"", ""DIABLO#12"", ""MVSHAZER#01"", ""LEDBEAM#24"", ""LEDBEAM#23"", ""LEDBEAM#22"", ""LEDBEAM#21"", ""PB#57"", ""PB#58"", ""PB#59"", ""PB#60"", ""PB#61"", ""PB#62"", ""PB#63"", ""PB#64"", ""SB18#02"", ""SB18#05"", ""SB18#06"", ""[MODEL]LX|Pomelo|Photon Strike M|4|LED MOVING HEAD STROBE 1200W"", ""SB18#04"", ""MT-90A#02"", ""AURORA#02"", ""STRIKEM#02"", ""STRIKEM#05"", ""STRIKEM#06"", ""STRIKEM#07"", ""MR-90A#01"", ""MR-90A#02"", ""MR-90A#03"", ""MR-90A#04"", ""MR-90A#05"", ""MR-90A#06"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD2|2|Handheld Microphone [L50]"", ""ULXD2#04"", ""ULXD2#12"", ""ULXD4D#04"", ""[MODEL]AX|L-Acoustics|Syva Low|2|Bass reflex dual 12\"""", ""[MODEL]AX|L-Acoustics|Syva|2|5\"" Colinear source"", ""[MODEL]AX|Apple|Macbook Pro (A2442)|1|14inch Macbook Pro M1 Pro"", ""[MODEL]LX|Silver Star|Eclipse 1000 RGBAL SS847XAL|2|300W LED Profile Spot"", ""ECLIPSE#12"", ""ECLIPSE#14"", ""MACBOOK#02"", ""[MODEL]AX|Yamaha|DXR10|2|Active 10\"" Speaker"", ""DXR10#01"", ""DXR10#02"", ""[MODEL]AX|Shure|HA-8091|1|Passive Domed Helical Antenna"", ""HA8091#01""]","[""X-US8#01"", ""SB18#05"", ""IPAD#02"", ""X-UL8#02"", ""LA12X#07"", ""C1ProRHS#04"", ""X12#04"", ""X8#11"", ""X12#06"", ""MR-90A#06"", ""C1ProRHS#01"", ""X-UL8#08"", ""C1ProRHS#07"", ""LA12X#02"", ""MR-90A#04"", ""X8#09"", ""X8#03"", ""SB18#04"", ""DJMA9#01"", ""X-UL8#01"", ""DM3#02"", ""HLBatt#06"", ""ULXD2#12"", ""SYVALOW#05"", ""HLBatt#05"", ""C1ProRHS#06"", ""SB18#09"", ""PCBB#02"", ""X8#06"", ""X-UL8#06"", ""X8#04"", ""HLBatt#02"", ""HLBatt#16"", ""X8#05"", ""C1ProRHS#08"", ""SYVA#03"", ""HLBatt#09"", ""HLBatt#04"", ""X8#12"", ""SYVA#04"", ""X8#13"", ""X-UL8#09"", ""LA12X#01"", ""HLBatt#11"", ""PCBB#03"", ""X-UL8#05"", ""X-UL8#11"", ""X12#07"", ""MT-90A#02"", ""X12#05"", ""CDJ3000#02"", ""SM58S#04"", ""X-UL8#12"", ""HLBatt#15"", ""HLBatt#10"", ""X-US8#04"", ""X8#10"", ""MR-90A#02"", ""X-UL8#07"", ""PCBB#05"", ""MR-90A#03"", ""EVOLVE50#06"", ""SM58S#01"", ""X-US8#03"", ""X-US1215#01"", ""SB18#10"", ""LA12X#03"", ""X8#16"", ""X-UL8#03"", ""X8#08"", ""X8#15"", ""X-US8#05"", ""HLBatt#14"", ""HLBatt#07"", ""X-US1215#02"", ""IPAD#03"", ""C1ProRHS#03"", ""C1ProHub#01"", ""ULXD4D#04"", ""MR-90A#01"", ""X-UL8#10"", ""X12#03"", ""QL1#02"", ""MR-90A#05"", ""MACBOOK#02"", ""X-US1215#06"", ""HLBatt#12"", ""HLBatt#08"", ""C1ProRHS#05"", ""C1ProCharger#01"", ""HLBatt#13"", ""X-US8#02"", ""EVOLVE50#05"", ""X8#02"", ""C1ProRHS#02"", ""X-US1215#03"", ""X12#08"", ""X8#07"", ""X-US1215#07"", ""SB18#06"", ""PCBB#04"", ""CDJ3000#01"", ""LA4X#10"", ""HLBatt#03"", ""X8#01"", ""SYVALOW#06"", ""HLBatt#01"", ""ULXD2#04"", ""X-UL8#04"", ""SB18#02"", ""C1ProWHS#01"", ""LA4X#09"", ""EVOLVE50#04"", ""EVOLVE50#03"", ""X-US1215#08"", ""X8#14"", ""ECLIPSE#12"", ""STRIKEM#07"", ""COMPACTXT#01"", ""STRIKEM#06"", ""LEDBEAM#21"", ""AURORA#02"", ""STRIKEM#05"", ""DIABLO#09"", ""PB#60"", ""PB#64"", ""ECLIPSE#14"", ""PB#62"", ""STRIKEM#02"", ""TIGERTOUCH2#01"", ""LEDBEAM#23"", ""LEDBEAM#22"", ""DIABLO#10"", ""PB#59"", ""PB#61"", ""DIABLO#11"", ""LEDBEAM#24"", ""DIABLO#12"", ""MVSHAZER#01"", ""PB#57"", ""PB#58"", ""PB#63"", ""DXR10#01"", ""DXR10#02"", ""HA8091#01""]",Closed,[],"[""SM58S#01"", ""SM58S#04""]",events,False
