EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
118,End of the World and Hard-Boiled Wonderland @ Esplanade Theatre,20260330,20260405,[],"[""[MODEL]LX|Robe|ESPRITE|12|Profile LED"", ""ESPRITE#21"", ""ESPRITE#22"", ""ESPRITE#23"", ""ESPRITE#24"", ""ESPRITE#17"", ""ESPRITE#18"", ""ESPRITE#09"", ""ESPRITE#10"", ""ESPRITE#19"", ""ESPRITE#20"", ""ESPRITE#05"", ""ESPRITE#06""]","[""ESPRITE#21"", ""ESPRITE#23"", ""ESPRITE#05"", ""ESPRITE#17"", ""ESPRITE#18"", ""ESPRITE#20"", ""ESPRITE#24"", ""ESPRITE#06"", ""ESPRITE#09"", ""ESPRITE#22"", ""ESPRITE#19"", ""ESPRITE#10""]",Closed,[],[],events,False
