EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
142,Hermes Double Tour Jewel Exhibition @ Ion Orchard,20260528,20260614,[],"[""[MODEL]AX|L-Acoustics|5XT|6|5\"" passive coaxial enclosure (black)"", ""[MODEL]AX|L-Acoustics|LA2Xi|1|Amplified controller"", ""[MODEL]AX|Radial Engineering|Trim-two|1|Stereo DI with Level Control"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)""]",[],Planning,[],[],[],events,False,
