EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
90,ESMO @ Capitol Kapinski,20251204,20251207,[],"[""[MODEL]AX|EV|EVOLVE 50|4|Portable column system"", ""[MODEL]AX|L-Acoustics|5XT|4|5\"" passive coaxial enclosure (black)"", ""[MODEL]AX|Yamaha|Rio1608-d2|1|High Performance I/O Rack"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]AX|Shure|ULXD4D [L50]|4|Dual Channel Receiver"", ""[MODEL]AX|Shure|ULXD4Q [L50]|1|Quad Channel Receiver"", ""[MODEL]AX|Shure|ULXD2 [L50]|5|Handheld Microphone"", ""[MODEL]AX|Shure|ULXD1 [L50]|8|Beltpack"", ""[MODEL]AX|DPA|4488 (beige)|8|Directional Headset"", ""RIO1608-D2 #01"", ""ULXD4Q#01"", ""ULXD4D#01"", ""ULXD4D#02"", ""ULXD4D#03"", ""ULXD4D#04""]","[""ULXD4D#02"", ""RIO1608-D2 #01"", ""ULXD4Q#01"", ""ULXD4D#03"", ""ULXD4D#01"", ""ULXD4D#04""]",Closed,[],[],events,True
