EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
40,Dry Hire: Avery Events,20250809,20250809,[],"[""[MODEL]LX|Pomelo|Photon Strike M|8|LED MOVING HEAD STROBE 1200W"", ""[MODEL]AX|Hollyland|Solidcom C1 (Pro) 8-Slot Battery Charging Case|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|8|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""[MODEL]AX|Netgear|GSM4212P|2|Managed Switch"", ""[MODEL]LX|Robe|ESPRITE|14|Profile LED"", ""[MISC]Fibre Cables;2"", ""[MODEL]LX|Le Maitre|MVS Hazer|2|Hazer machine""]",[],Planning,[],[],dry hire,False
