EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
5,ESMO @ Assembly,20241207,20241207,"[{'model_description': '[AX] EV EVOLVE 50 Portable column system', 'quantity': 2}, {'model_description': '[LOAN] Discentis Set - Avery Events LLP', 'quantity': 30}, {'model_description': '[AX] Shure ULXD4D Dual Channel Receiver [L50]', 'quantity': 1}, {'model_description': '[AX] Shure ULXD2 Handheld Microphone [L50]', 'quantity': 2}, {'model_description': '[AX] Yamaha DM3 Digital Mixer', 'quantity': 1}, {'model_description': '[AX] MiPro MR-90 Interlink receiver', 'quantity': 2}, {'model_description': '[AX] MiPro MT-90A Interlink Transmitter', 'quantity': 1}]",[],[],Closed,[],[],events,True
