EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
65,Audemars Piguet Regional Ladies Cocktail Party @ Raffles Hotel,20251015,20251016,[],[],[],Added,[],[],events,False
