EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
31,"Harpers Bazaar x Heart Evangelista @ Bar Somma, New Bahru",20250718,20250718,[],"[""[MODEL]VX|Samsung|UN65TU8000F|1|65\"" Crystal UHD 4K Smart TV (2020)"", ""[MISC]Prism+ KANVA Tripod TV Stand""]",[],Closed,[],[],events,True
