EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
83,Loro Piana @ Jiak Kim House,20251124,20251129,[],"[""[MODEL]AX|L-Acoustics|5XTW|12|5\"" passive coaxial enclosure, white"", ""[MODEL]AX|L-Acoustics|ETR5W|12|Adjustable U-bracket: 5XTW"", ""[MODEL]AX|L-Acoustics|LA2Xi|2|Amplified controller"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]AX|Shure|ULXD1|5|Beltpack [L50]"", ""[MODEL]AX|Shure|ULXD2|1|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD4Q|1|Quad Channel Receiver [L50]"", ""5XTW#07"", ""5XTW#08"", ""5XTW#09"", ""5XTW#10"", ""5XTW#11"", ""5XTW#12"", ""5XTW#13"", ""5XTW#14"", ""5XTW#15"", ""5XTW#16"", ""5XTW#17"", ""5XTW#18"", ""5XTW#19"", ""5XTW#20"", ""ETR5W#07"", ""ETR5W#08"", ""ETR5W#09"", ""ETR5W#12"", ""ETR5W#10"", ""ETR5W#11"", ""ETR5W#13"", ""ETR5W#14"", ""ETR5W#15"", ""ETR5W#16"", ""ETR5W#17"", ""ETR5W#18"", ""ETR5W#19"", ""ETR5W#20"", ""LA2XI#01"", ""LA2XI#02"", ""ULXD4Q#01"", ""DM3#01"", ""ULXD4D#02""]",[],Preparing,"[""5XTW#07"", ""5XTW#08"", ""5XTW#09"", ""5XTW#10"", ""5XTW#11"", ""5XTW#12"", ""5XTW#13"", ""5XTW#14"", ""5XTW#15"", ""5XTW#16"", ""5XTW#17"", ""5XTW#18"", ""5XTW#19"", ""5XTW#20"", ""ETR5W#07"", ""ETR5W#08"", ""ETR5W#09"", ""ETR5W#12"", ""ETR5W#10"", ""ETR5W#11"", ""ETR5W#13"", ""ETR5W#14"", ""ETR5W#15"", ""ETR5W#16"", ""ETR5W#17"", ""ETR5W#18"", ""ETR5W#19"", ""ETR5W#20"", ""LA2XI#01"", ""LA2XI#02"", ""ULXD4Q#01"", ""DM3#01"", ""ULXD4D#02""]",[],events,False
