EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
126,Hermes Dinner @ Liat Towers,20260422,20260423,[],[],[],Added,[],[],events,False
