EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
136,NSBA Rooftop Opening Ceremony @ Temple,20260624,20260628,[],"[""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]VX|Accsoon|Cineview Master 4K RX|1|Wireless SDI/HDMI Receiver"", ""[MODEL]VX|Accsoon|Cineview Master 4K TX|1|Wireless SDI/HDMI Transmitter"", ""[MODEL]VX|Analogue Way|Pulse 2|1|Video Switcher"", ""[MODEL]VX|Lenovo|Legion 5 Pro|2|16inch Windows Laptop"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]AX|Shure|ULXD2 [L50]|2|Handheld Microphone"", ""[MODEL]AX|Shure|ULXD4D [L50]|1|Dual Channel Receiver"", ""[MODEL]AX|MiPro|MR-90|4|Interlink receiver"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""VX\"",\""name\"":\""Video Capture Card\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""db4fa4916751e794\"",\""version\"":2}"", ""[MODEL]AX|Turbosound|IP1000|4|Powered Column Loudspeaker"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""USB A to C cable\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""ff4445fbef199e9e\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Jamstand tall mic stand\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""c35e62cc4830b414\"",\""version\"":2}"", ""[MODEL]VX|KingMa|NP-F750|2|NP-F Battery 4400mAh 32.6Wh"", ""[MODEL]VX|KingMa|BM058-F550|1|NP-F Battery Charger""]",[],Preparing,"[""MR-90A#01"", ""MR-90A#03"", ""MR-90A#02"", ""MR-90A#04"", ""MT-90A#01"", ""DM3#02"", ""ULXD2#06"", ""ULXD2#09"", ""ULXD4D#03"", ""IP1000#05"", ""IP1000#06"", ""IP1000#08"", ""IP1000#07"", ""PCBB#04"", ""PCBB#10"", ""IPAD#03""]",[],[],events,False,"[{""timestamp"": ""2026/06/22 10:29:04"", ""user"": ""cterence"", ""action"": ""Removed Yamaha DXR10 model from event 136""}, {""timestamp"": ""2026/06/22 10:44:58"", ""user"": ""cterence"", ""action"": ""Assigned specific asset MR-90A#02 to event 136""}, {""timestamp"": ""2026/06/22 10:45:07"", ""user"": ""cterence"", ""action"": ""Assigned specific asset MR-90A#01 to event 136""}, {""timestamp"": ""2026/06/22 10:45:56"", ""user"": ""cterence"", ""action"": ""Completely removed asset MR-90A#01 from event 136""}, {""timestamp"": ""2026/06/22 10:46:03"", ""user"": ""cterence"", ""action"": ""Completely removed asset MR-90A#02 from event 136""}, {""timestamp"": ""2026/06/22 10:57:58"", ""user"": ""cterence"", ""action"": ""Added 4x EV EVOLVE 50 model to event 136 (total: 4)""}, {""timestamp"": ""2026/06/22 10:58:26"", ""user"": ""cterence"", ""action"": ""Removed MiPro MR-90 model from event 136""}, {""timestamp"": ""2026/06/22 10:58:27"", ""user"": ""cterence"", ""action"": ""Added 4x MiPro MR-90 model to event 136 (total: 4)""}, {""timestamp"": ""2026/06/22 11:01:16"", ""user"": ""cterence"", ""action"": ""Updated event 136: NSBA Rooftop Opening Ceremony @ Temple via web interface""}, {""timestamp"": ""2026/06/22 11:04:25"", ""user"": ""cterence"", ""action"": ""Added 1x Shure AD4D model to event 136 (total: 1)""}, {""timestamp"": ""2026/06/22 13:45:15"", ""user"": ""cterence"", ""action"": ""Removed Shure AD4D model from event 136""}, {""timestamp"": ""2026/06/22 14:18:08"", ""user"": ""bnjm2000"", ""action"": ""Updated event 136: NSBA Rooftop Opening Ceremony @ Temple via web interface""}, {""timestamp"": ""2026/06/22 14:19:22"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'Video Capture Card' (1x, dept VX) to event 136""}, {""timestamp"": ""2026/06/22 14:19:39"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'Audio Interface' (1x, dept AX) to event 136""}, {""timestamp"": ""2026/06/23 09:58:31"", ""user"": ""rrafie"", ""action"": ""Prepared custom item 1x Audio Interface for event 136""}, {""timestamp"": ""2026/06/23 09:58:53"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MR-90A#01 to event 136""}, {""timestamp"": ""2026/06/23 09:58:55"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MR-90A#03 to event 136""}, {""timestamp"": ""2026/06/23 09:58:56"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MR-90A#02 to event 136""}, {""timestamp"": ""2026/06/23 09:58:59"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MR-90A#04 to event 136""}, {""timestamp"": ""2026/06/23 09:59:02"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MR-90A#05 to event 136""}, {""timestamp"": ""2026/06/23 09:59:04"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MR-90A#06 to event 136""}, {""timestamp"": ""2026/06/23 09:59:10"", ""user"": ""rrafie"", ""action"": ""Completely removed asset MR-90A#05 from event 136""}, {""timestamp"": ""2026/06/23 09:59:20"", ""user"": ""rrafie"", ""action"": ""Completely removed asset MR-90A#06 from event 136""}, {""timestamp"": ""2026/06/23 10:03:36"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset MT-90A#01 to event 136""}, {""timestamp"": ""2026/06/23 10:03:54"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset DM3#02 to event 136""}, {""timestamp"": ""2026/06/23 10:05:14"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset ULXD2#06 to event 136""}, {""timestamp"": ""2026/06/23 10:05:19"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset ULXD2#09 to event 136""}, {""timestamp"": ""2026/06/23 10:05:35"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset ULXD4D#03 to event 136""}, {""timestamp"": ""2026/06/23 10:07:30"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IP1000#05 to event 136""}, {""timestamp"": ""2026/06/23 10:07:30"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IP1000#06 to event 136""}, {""timestamp"": ""2026/06/23 10:07:48"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IP1000#07 to event 136""}, {""timestamp"": ""2026/06/23 10:07:49"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IP1000#08 to event 136""}, {""timestamp"": ""2026/06/23 10:09:09"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IP1000#03 to event 136""}, {""timestamp"": ""2026/06/23 10:09:13"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IP1000#04 to event 136""}, {""timestamp"": ""2026/06/23 10:09:38"", ""user"": ""rrafie"", ""action"": ""Completely removed asset IP1000#03 from event 136""}, {""timestamp"": ""2026/06/23 10:09:48"", ""user"": ""rrafie"", ""action"": ""Completely removed asset IP1000#04 from event 136""}, {""timestamp"": ""2026/06/23 10:31:40"", ""user"": ""bnjm2000"", ""action"": ""Removed EV EVOLVE 50 model from event 136""}, {""timestamp"": ""2026/06/23 10:31:46"", ""user"": ""bnjm2000"", ""action"": ""Added 4x Turbosound IP1000 model to event 136 (total: 4)""}, {""timestamp"": ""2026/06/23 10:31:58"", ""user"": ""bnjm2000"", ""action"": ""Completely removed asset IP1000#08 from event 136""}, {""timestamp"": ""2026/06/23 10:31:59"", ""user"": ""bnjm2000"", ""action"": ""Completely removed asset IP1000#07 from event 136""}, {""timestamp"": ""2026/06/23 10:31:59"", ""user"": ""bnjm2000"", ""action"": ""Completely removed asset IP1000#06 from event 136""}, {""timestamp"": ""2026/06/23 10:31:59"", ""user"": ""bnjm2000"", ""action"": ""Completely removed asset IP1000#05 from event 136""}, {""timestamp"": ""2026/06/23 10:32:03"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset IP1000#05 to event 136""}, {""timestamp"": ""2026/06/23 10:32:03"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset IP1000#06 to event 136""}, {""timestamp"": ""2026/06/23 10:32:05"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset IP1000#08 to event 136""}, {""timestamp"": ""2026/06/23 10:32:06"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset IP1000#07 to event 136""}, {""timestamp"": ""2026/06/23 10:32:58"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Apple iPad model to event 136 (total: 1)""}, {""timestamp"": ""2026/06/23 10:33:08"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Interspace Industries PCBB3 model to event 136 (total: 2)""}, {""timestamp"": ""2026/06/23 12:19:26"", ""user"": ""rrafie"", ""action"": ""Unprepared custom item 1x Audio Interface from event 136""}, {""timestamp"": ""2026/06/23 12:19:32"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset PCBB#04 to event 136""}, {""timestamp"": ""2026/06/23 12:20:08"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset PCBB#10 to event 136""}, {""timestamp"": ""2026/06/23 12:21:05"", ""user"": ""rrafie"", ""action"": ""Assigned specific asset IPAD#03 to event 136""}, {""timestamp"": ""2026/06/23 15:31:51"", ""user"": ""bnjm2000"", ""action"": ""Removed custom asset [CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Audio Interface\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""c8109966c7991b73\"",\""version\"":2} from event 136""}, {""timestamp"": ""2026/06/23 15:32:20"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'USB A to C cable' (1x, dept AX) to event 136""}, {""timestamp"": ""2026/06/23 15:32:35"", ""user"": ""bnjm2000"", ""action"": ""Added 1x K&M 21020-500-55 model to event 136 (total: 1)""}, {""timestamp"": ""2026/06/23 15:32:44"", ""user"": ""bnjm2000"", ""action"": ""Removed K&M 21020-500-55 model from event 136""}, {""timestamp"": ""2026/06/23 15:32:55"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'Jamstand tall mic stand' (1x, dept AX) to event 136""}, {""timestamp"": ""2026/06/23 15:33:10"", ""user"": ""bnjm2000"", ""action"": ""Added 2x KingMa NP-F750 model to event 136 (total: 2)""}, {""timestamp"": ""2026/06/23 15:33:11"", ""user"": ""bnjm2000"", ""action"": ""Added 1x KingMa BM058-F550 model to event 136 (total: 1)""}]",
