EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
129,Loewe Farewell Party @ AIR CCC,20260512,20260512,[],"[""[MODEL]AX|EV|EVOLVE 50|4|Portable column system"", ""[MODEL]AX|Turbosound|IP1000|4|Powered Column Loudspeaker"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[MODEL]AX|MiPro|MR-90|6|Interlink receiver"", ""[MODEL]AX|MiPro|MT-90A|2|Interlink Transmitter"", ""[MODEL]AX|RF Venue|Combine4|1|active transmitter combiner"", ""[MODEL]AX|Shure|HA-8091|1|Passive Domed Helical Antenna"", ""IPAD#01"", ""[MODEL]AX|Apple|iPad|2|(10th Generation)"", ""IPAD#03"", ""EVOLVE50#01"", ""EVOLVE50#02"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""PCBB#06"", ""PCBB#11"", ""MR-90A#01"", ""MR-90A#02"", ""MR-90A#03"", ""MR-90A#04"", ""MR-90A#05"", ""MR-90A#06"", ""MT-90A#03"", ""MT-90A#04"", ""COMBINE4#01"", ""HA8091#01"", ""IP1000#01"", ""IP1000#02"", ""IP1000#03"", ""IP1000#04"", ""DM3#01""]",[],Ready,"[""IPAD#01"", ""IPAD#03"", ""EVOLVE50#01"", ""EVOLVE50#02"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""PCBB#06"", ""PCBB#11"", ""MR-90A#01"", ""MR-90A#02"", ""MR-90A#03"", ""MR-90A#04"", ""MR-90A#05"", ""MR-90A#06"", ""MT-90A#03"", ""MT-90A#04"", ""COMBINE4#01"", ""HA8091#01"", ""IP1000#01"", ""IP1000#02"", ""IP1000#03"", ""IP1000#04"", ""DM3#01""]","[""DM3#01""]",events,False
