EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
88,ESMO @ JW Mariott,20251204,20251207,[],"[""[MODEL]AX|Turbosound|IP1000|4|Powered Column Loudspeaker"", ""[MODEL]AX|Yamaha|DM3|2|Digital Mixer"", ""[MODEL]AX|Shure|ULXD4Q|1|Quad Channel Receiver [G52]"", ""ULXD4Q#02"", ""ULXD4D#05"", ""[MODEL]AX|Shure|ULXD4D|2|Dual Channel Receiver [G52]"", ""[MODEL]AX|Shure|ULXD2|4|Handheld Microphone [G52]"", ""[MODEL]AX|Shure|ULXD1|4|Beltpack [G52]"", ""DM3#01"", ""DM3#02"", ""ULXD4D#06""]","[""ULXD4Q#02"", ""DM3#01"", ""DM3#02"", ""ULXD4D#06"", ""ULXD4D#05""]",Closed,[],[],events,True
