EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
116,Wedding of Russell & Cassandra @ Shangri-La Island Ballroom,20260321,20260322,[],"[""[MODEL]AX|L-Acoustics|X12|8|12\"" passive coaxial enclosure"", ""[MODEL]AX|Sennheiser|DAD(UHF)|2|Bidirectional digital antenna"", ""[MODEL]AX|Sennheiser|Base Station|1|1RU Spectera Base Station"", ""[MODEL]AX|Yamaha|QL5|1|Digital Mixer"", ""[MODEL]AX|Shure|ULXD2|6|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD4Q|1|Quad Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Sennheiser|ME36|2|Gooseneck mic"", ""[MODEL]AX|L-Acoustics|LA4X|4|Amplified controller"", ""[MODEL]AX|L-Acoustics|P1|1|Digital audio processor and measurement platform: 20x 18 mic/line AES/EBU and AVB. CE version."", ""[MODEL]VX|Analogue Way|Pulse 2|1|Video Switcher"", ""[MODEL]LX|GrandMA3|Compact XT|1|Console"", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|4|Wash LED"", ""[MODEL]LX|Le Maitre|MVS Hazer|1|Hazer machine"", ""[MODEL]AX|Hollyland|Solidcom C1 (Pro) 8-Slot Battery Charging Case|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""[MODEL]SK|Chain Master|D8|3|1 ton electric chain hoist c/w 18m chain"", ""[MODEL]AX|Sennheiser|SEK(UHF)|8|Bidirectional bodypack"", ""[MODEL]AX|DPA|4099|1|Instrument Microphone"", ""[MODEL]AX|DPA|DAD 6001|1|Microdot to 3-Pin XLR Adapter"", ""[MODEL]AX|Netgear|GSM4212P|1|Managed Switch"", ""[MODEL]AX|Radial Engineering|JDI Stereo|2|Passive Direct Box"", ""[MODEL]AX|Radial Engineering|J48 Mono|2|Phantom Powered Active Direct Box"", ""[MODEL]SK|Custom|Chain Hoist Controller|1|Chain Hoist Controller"", ""[MODEL]AX|L-Acoustics|X8|4|8\"" passive coaxial enclosure"", ""[MODEL]AX|Apple|IPAD|2|(10th Generation)"", ""QL5#01"", ""ULXD4Q#01"", ""ULXD4D#01"", ""ME36#01"", ""ME36#02"", ""DAD#01"", ""DAD#02"", ""SBS#01"", ""LAP1#01"", ""X8#09"", ""X8#10"", ""X8#12"", ""X8#11"", ""X12#16"", ""X12#15"", ""X12#14"", ""X12#13"", ""X12#12"", ""X12#11"", ""X12#10"", ""X12#09"", ""LA4X#01"", ""LA4X#02"", ""LA4X#03"", ""HLBatt#01"", ""HLBatt#03"", ""HLBatt#05"", ""HLBatt#07"", ""HLBatt#09"", ""HLBatt#11"", ""HLBatt#13"", ""HLBatt#15"", ""C1ProCharger#01"", ""C1ProRHS#03"", ""C1ProRHS#05"", ""C1ProRHS#07"", ""C1ProWHS#01"", ""HLBatt#02"", ""HLBatt#04"", ""HLBatt#06"", ""HLBatt#08"", ""HLBatt#10"", ""HLBatt#12"", ""HLBatt#14"", ""HLBatt#16"", ""C1ProHub#01"", ""C1ProRHS#02"", ""C1ProRHS#04"", ""C1ProRHS#06"", ""C1ProRHS#08"", ""[MODEL]AX|L-Acoustics|LA2Xi|1|Amplified controller"", ""LEDBEAM#21"", ""LEDBEAM#22"", ""LEDBEAM#23"", ""LEDBEAM#24"", ""[MODEL]LX|Ayrton|Diablo (W.DMX)|8|Profile LED"", ""MVSHAZER#01"", ""COMPACTXT#01"", ""32ADB#02"", ""CONTROLLER#01"", ""PULSE2#01"", ""DIABLO#01"", ""DIABLO#02"", ""DIABLO#03"", ""DIABLO#04"", ""DIABLO#05"", ""DIABLO#06"", ""DIABLO#07"", ""DIABLO#08"", ""CMD8#12"", ""CMD8#07"", ""[MODEL]AX|Yamaha|Rio3224-d|1|High Performance I/O Rack"", ""RIO3224-D #01"", ""5XT#68"", ""5XT#67"", ""5XT#66"", ""5XT#65"", ""PB#01"", ""PB#02"", ""PB#03"", ""PB#04"", ""PB#05"", ""PB#06"", ""PB#07"", ""PB#08"", ""PB#09"", ""PB#10"", ""PB#11"", ""PB#12"", ""PB#13"", ""PB#14"", ""PB#15"", ""PB#16"", ""PB#17"", ""PB#18"", ""PB#19"", ""PB#20"", ""PB#21"", ""PB#22"", ""PB#24"", ""PB#23"", ""[MODEL]AX|Yamaha|CL5|1|Digital Mixer"", ""CL5#01"", ""[MODEL]AX|Yamaha|Rio1608-d2|1|High Performance I/O Rack"", ""RIO1608-D2 #01"", ""[MODEL]AX|L-Acoustics|SB18|2|High power compact subwoofer: 1 x 18\"""", ""LA4X#07"", ""[MODEL]AX|DPA|DAD 6010|1|MicroDot to TA4F Adapter"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|7|"", ""JDIS#03"", ""JDIS#04"", ""J48M#05"", ""J48M#04"", ""ULXD2#01"", ""ULXD2#09"", ""ULXD2#06"", ""ULXD2#03"", ""ULXD2#02"", ""ULXD2#08"", ""DAD6001#05"", ""DAD6010#28"", ""4099#17"", ""SEK#03"", ""SEK#01"", ""SEK#02"", ""SEK#10"", ""SEK#05"", ""SEK#04"", ""SEK#07"", ""SEK#08"", ""IPAD#03"", ""IPAD#01"", ""SB18#10"", ""SB18#09"", ""LA2XI#01"", ""GSM4212P#01"", ""[MODEL]LX|32A 3-Phase DB|Custom DB|1|"", ""[MODEL]AX|L-Acoustics|5XT|4|5\"" passive coaxial enclosure, black"", ""CMD8#10"", ""[MODEL]VX|Apple|Macbook Pro (A1707)|1|16inch Macbook Pro"", ""[MODEL]AX|Apple|Macbook Pro (A2442)|1|14inch Macbook Pro M1 Pro"", ""[MODEL]VX|Lenovo|Legion 5 Pro|2|16inch Windows Laptop"", ""LEGION#01"", ""LEGION#02"", ""MACBOOK#01"", ""MACBOOK#02""]","[""PULSE2#01"", ""LEGION#02"", ""LEGION#01"", ""MACBOOK#01"", ""CMD8#07"", ""CONTROLLER#01"", ""CMD8#10"", ""CMD8#12"", ""PB#17"", ""LEDBEAM#23"", ""PB#21"", ""PB#16"", ""PB#14"", ""PB#20"", ""PB#07"", ""LEDBEAM#21"", ""DIABLO#07"", ""PB#24"", ""DIABLO#05"", ""PB#08"", ""PB#18"", ""PB#01"", ""PB#09"", ""LEDBEAM#22"", ""PB#22"", ""DIABLO#03"", ""DIABLO#06"", ""32ADB#02"", ""PB#06"", ""DIABLO#08"", ""DIABLO#04"", ""PB#12"", ""PB#23"", ""PB#15"", ""PB#10"", ""COMPACTXT#01"", ""DIABLO#01"", ""PB#19"", ""MVSHAZER#01"", ""LEDBEAM#24"", ""PB#02"", ""PB#05"", ""PB#13"", ""DIABLO#02"", ""PB#11"", ""PB#03"", ""PB#04"", ""HLBatt#16"", ""HLBatt#15"", ""SB18#09"", ""SEK#08"", ""X12#16"", ""QL5#01"", ""C1ProRHS#06"", ""ULXD2#01"", ""HLBatt#09"", ""HLBatt#07"", ""SEK#07"", ""HLBatt#06"", ""C1ProRHS#04"", ""HLBatt#10"", ""IPAD#03"", ""C1ProCharger#01"", ""HLBatt#03"", ""X12#12"", ""C1ProRHS#02"", ""X8#11"", ""ULXD4D#01"", ""HLBatt#04"", ""ULXD2#02"", ""C1ProRHS#05"", ""JDIS#03"", ""X12#15"", ""DAD6001#05"", ""J48M#05"", ""DAD6010#28"", ""RIO3224-D #01"", ""C1ProWHS#01"", ""SBS#01"", ""SB18#10"", ""C1ProRHS#08"", ""5XT#68"", ""HLBatt#02"", ""HLBatt#14"", ""X8#12"", ""CL5#01"", ""SEK#05"", ""LA4X#01"", ""X12#09"", ""X12#11"", ""HLBatt#01"", ""ULXD4Q#01"", ""ULXD2#03"", ""MACBOOK#02"", ""DAD#02"", ""HLBatt#11"", ""SEK#10"", ""5XT#67"", ""C1ProHub#01"", ""JDIS#04"", ""IPAD#01"", ""X8#10"", ""GSM4212P#01"", ""5XT#66"", ""X12#13"", ""C1ProRHS#07"", ""RIO1608-D2 #01"", ""LA2XI#01"", ""4099#17"", ""X12#10"", ""LA4X#07"", ""ME36#01"", ""SEK#04"", ""ULXD2#06"", ""HLBatt#05"", ""5XT#65"", ""ULXD2#08"", ""LA4X#02"", ""SEK#03"", ""C1ProRHS#03"", ""HLBatt#12"", ""HLBatt#13"", ""LA4X#03"", ""ULXD2#09"", ""ME36#02"", ""X8#09"", ""DAD#01"", ""LAP1#01"", ""X12#14"", ""J48M#04"", ""SEK#02"", ""SEK#01"", ""HLBatt#08""]",Closed,[],"[""PB#01"", ""PB#02"", ""PB#03"", ""PB#04"", ""PB#05"", ""PB#06"", ""PB#07"", ""PB#08"", ""PB#09"", ""PB#10"", ""PB#11"", ""PB#12"", ""PB#13"", ""PB#14"", ""PB#15"", ""PB#16"", ""PB#17"", ""PB#18"", ""PB#19"", ""PB#20"", ""PB#21"", ""PB#22"", ""PB#24"", ""PB#23""]",events,False
