EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
74,Johnny Walker @ T3 Changi Airport,20251102,20251102,[],"[""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|Yamaha|MG10|1|10-Channel Analogue Mixer"", ""[MODEL]AX|Apple|IPAD|1|(10th Generation)"", ""[MODEL]AX|Shure|ULXD2|4|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD4D|2|Dual Channel Receiver [L50]"", ""IPAD#01"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""MG10#01""]","[""IPAD#01"", ""MG10#01"", ""EVOLVE50#03"", ""EVOLVE50#04""]",Overdue,[],[],events,False
