EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets
23,haha,20250617,20250617,[],"[""[MODEL]AX|EV|EVOLVE 50|2|Portable column system""]",[],Planning,[],[]
