EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
60,Dior Cruise 2026 Presentation @ Former Command House,20251008,20251021,[],"[""[MODEL]AX|L-Acoustics|5XTW|20|5\"" passive coaxial enclosure, white"", ""[MODEL]AX|L-Acoustics|ETR5W|20|Adjustable U-bracket: 5XTW"", ""[MODEL]AX|L-Acoustics|5XT|5|5\"" passive coaxial enclosure, black"", ""[MODEL]AX|L-Acoustics|ETR5|5|Adjustable U-bracket: 5XT"", ""[MODEL]AX|L-Acoustics|LA4X|4|Amplified controller"", ""[MODEL]AX|Apple|IPAD|1|(10th Generation)"", ""[MODEL]AX|Radial Engineering|Trim-two|1|Stereo DI with Level Control"", ""[MODEL]AX|Interspace Industries|PCBB3|1|PC Balance Box""]",[],Planning,[],[],events,False
