EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
56,Graff mock-up @ Loyang Way,20250922,20250923,[],"[""[MISC]Mini Profile"", ""[MODEL]LX|Astera|Pixel Brick|8|Batt LED Uplighters"", ""[MODEL]AX|L-Acoustics|5XT|2|5\"" passive coaxial enclosure (black)"", ""[MODEL]AX|L-Acoustics|LA4X|1|Amplified controller"", ""[MODEL]VX|Samsung|LH75QMCEBGCXXS|2|75\"" Crystal UHD Signage"", ""5XT#01"", ""5XT#02"", ""LA4X#08"", ""PB#09"", ""PB#10"", ""PB#11"", ""PB#12"", ""PB#13"", ""PB#14"", ""PB#15"", ""PB#16"", ""QM75C#01"", ""QM75C#04"", ""[MODEL]AX|L-Acoustics|ETR5|2|Adjustable U-bracket: 5XT"", ""ETR5#02"", ""ETR5#01"", ""[MISC]Mounting Screws + drill""]","[""ETR5#01"", ""5XT#02"", ""ETR5#02"", ""5XT#01"", ""LA4X#08"", ""PB#11"", ""PB#10"", ""PB#14"", ""PB#15"", ""PB#09"", ""PB#13"", ""PB#12"", ""PB#16"", ""[MISC]Mini Profile"", ""[MISC]Mounting Screws + drill"", ""QM75C#04"", ""QM75C#01""]",Returning,"[""[MISC]Mounting Screws + drill"", ""[MISC]Mini Profile""]",[],[],events,False,
