EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
118,End of the World and Hard-Boiled Wonderland @ Esplanade,20260330,20260405,[],[],[],Added,[],[],events,False
