EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
84,WSAudiology Town Hall @ 18 Tai Seng,20251125,20251126,[],"[""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|Shure|ULXD2|7|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD1|4|Beltpack [L50]"", ""[MODEL]AX|Shure|ULXD4D|3|Dual Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD4Q|1|Quad Channel Receiver [L50]""]",[],Planning,[],[],events,False
