EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
141,Wave to Earth Busking Event @ *Scape,20260601,20260601,[],"[""[MODEL]AX|Shure|SM57|3|dynamic instrument microphone"", ""[MODEL]AX|Sennheiser|DAD(UHF)|1|Spectera Bidirectional digital antenna"", ""[MODEL]AX|Sennheiser|Spectera Base Station|1|1RU Spectera Base Station"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Cat6 Drum - 50m\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""cb6d708ea13f4fe8\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P DB Box\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""c31ad5af9441ef56\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P Cable - 10m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""f5a038bcbfdf1e7d\"",\""version\"":2}"", ""[MODEL]AX|L-Acoustics|X12|4|12\"" passive coaxial enclosure"", ""[MODEL]AX|L-Acoustics|SB18|2|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|L-Acoustics|LA4X|2|Amplified controller"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""PowerCon Cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""a07aa1a475d546b2\"",\""version\"":2}"", ""[MODEL]AX|Sennheiser|SEK(UHF)|5|Spectera Bidirectional bodypack"", ""[MODEL]AX|K&M|21338-000-55|2|Distance Rod with Hand Crank"", ""[MODEL]AX|K&M|21441-000-55|2|Adapter sleeve ring lock"", ""[MODEL]AX|Ultimate Support|TS-100B|2|Air-powered speaker stand"", ""X12#03"", ""X12#04"", ""X12#05"", ""X12#06"", ""SBS#01"", ""DAD#02""]",[],Preparing,"[""X12#03"", ""X12#04"", ""X12#05"", ""X12#06"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Cat6 Drum - 50m\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""cb6d708ea13f4fe8\"",\""version\"":2}"", ""SBS#01"", ""LA4X#09"", ""LA4X#10"", ""SB18#04"", ""SB18#06"", ""DAD#01"", ""DAD#02""]","[""DAD#02""]",[],events,True,"[{""timestamp"": ""2026/05/22 20:37:37"", ""user"": ""bnjm2000"", ""action"": ""Updated event 141: Wave to Earth Busking Event @ *Scape via web interface""}, {""timestamp"": ""2026/05/22 20:37:59"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset '32A 1P DB Box' (1x, dept ELEC) to event 141""}, {""timestamp"": ""2026/05/22 20:38:11"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset '32A 1P Cable - 10m' (1x, dept ELEC) to event 141""}, {""timestamp"": ""2026/05/28 15:01:53"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics X12 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 15:01:55"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics X12 model to event 141 (total: 4)""}, {""timestamp"": ""2026/05/28 15:02:03"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics SB18 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 15:02:37"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics LA4X model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 17:02:10"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'PowerCon Cable' (2x, dept ELEC) to event 141""}, {""timestamp"": ""2026/05/28 17:49:40"", ""user"": ""bnjm2000"", ""action"": ""Removed Sennheiser SEK(UHF) model from event 141""}, {""timestamp"": ""2026/05/28 17:49:40"", ""user"": ""bnjm2000"", ""action"": ""Added 5x Sennheiser SEK(UHF) model to event 141 (total: 5)""}, {""timestamp"": ""2026/05/28 17:50:01"", ""user"": ""bnjm2000"", ""action"": ""Added 2x K&M 21338-000-55 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 17:50:09"", ""user"": ""bnjm2000"", ""action"": ""Added 2x K&M 21441-000-55 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 17:50:15"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Ultimate Support TS-100B model to event 141 (total: 2)""}, {""timestamp"": ""2026/06/01 12:00:19"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#03 to event 141""}, {""timestamp"": ""2026/06/01 12:00:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#04 to event 141""}, {""timestamp"": ""2026/06/01 12:00:23"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#05 to event 141""}, {""timestamp"": ""2026/06/01 12:00:23"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#06 to event 141""}, {""timestamp"": ""2026/06/01 12:04:01"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 2x Cat6 Drum - 50m for event 141""}, {""timestamp"": ""2026/06/01 12:04:10"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SBS#01 to event 141""}, {""timestamp"": ""2026/06/02 17:37:46"", ""user"": ""bnjm2000"", ""action"": ""User bnjm2000 forced event 141 (Wave to Earth Busking Event @ *Scape) state from Overdue to Preparing""}, {""timestamp"": ""2026/06/02 17:38:07"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LA4X#09 to event 141""}, {""timestamp"": ""2026/06/02 17:38:07"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LA4X#10 to event 141""}, {""timestamp"": ""2026/06/02 17:38:13"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SB18#04 to event 141""}, {""timestamp"": ""2026/06/02 17:38:13"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SB18#06 to event 141""}, {""timestamp"": ""2026/06/02 17:38:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD#01 to event 141""}]",
