EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
108,Dry Hire: Wes Sound Works,20251202,20260224,[],"[""[MODEL]AX|Radial Engineering|J48 Mono|1|Phantom Powered Active Direct Box"", ""[MODEL]AX|Klark Teknik|DN200|1|"", ""DN200#03"", ""J48M#01""]",[],Ongoing,"[""DN200#03"", ""J48M#01""]","[""J48M#01""]",dry hire,False
