EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride
109,Standard Chartered Bank CNY Dinner @ Shangri-La Island Ballroom,20260223,20260224,[],"[""[MODEL]AX|L-Acoustics|KARAII|24|Long Throw Concert Sound Loudspeaker"", ""[MODEL]AX|L-Acoustics|M-BUMP|4|Bumper for flying or stacking KARA (II)/SB18"", ""[MODEL]AX|L-Acoustics|SB18|6|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|Yamaha|QL5|1|Digital Mixer"", ""[MODEL]AX|L-Acoustics|P1|1|Digital audio processor and measurement platform: 20x 18 mic/line AES/EBU and AVB. CE version."", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|16|Wash LED"", ""[MODEL]STG|Chain Master|D8|12|1 ton electric chain hoist c/w 18m chain"", ""[MODEL]LX|GrandMA3|Compact XT|1|Console"", ""[MODEL]AX|DPA|4099|1|Instrument Microphone"", ""[MODEL]AX|DPA|6061|1|Omni Submini Lavalier Microphone (black)"", ""[MODEL]AX|Shure|ULXD4Q|1|Quad Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Sennheiser|Spectera Base Station|1|1RU Spectera Base Station"", ""[MODEL]AX|Sennheiser|DAD(UHF)|2|Spectera Bidirectional digital antenna"", ""[MODEL]AX|Apple|Macbook Pro (A2442)|1|14inch Macbook Pro M1 Pro"", ""[MODEL]AX|Shure|AD4D|1|Two-Channel Digital Wireless Receiver"", ""[MODEL]AX|Shure|AD3|2|Plug-on Transmitter"", ""[MODEL]AX|Sennheiser|ME36|2|Gooseneck mic"", ""[MODEL]AX|Interspace Industries|PCBB3|4|PC Balance Box"", ""[MODEL]AX|Apple|iPad|2|(10th Generation)"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Charger|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|8|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""[MODEL]LX|Le Maitre|MVS Hazer|2|Hazer machine"", ""[MODEL]LX|63A 3-Phase DB|Custom DB|2|"", ""[MODEL]LX|Custom|32A 3-Phase DB|1|"", ""[MODEL]AX|L-Acoustics|X8|4|8\"" passive coaxial enclosure"", ""[MODEL]LX|Silverstar|Roxcyc|24|Batten 1 meter RGBWA"", ""[MODEL]AX|Sennheiser|SEK(UHF)|4|Spectera Bidirectional bodypack"", ""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]STG|Custom|Chain Hoist Controller|1|Chain Hoist Controller"", ""IPAD#02"", ""IPAD#03"", ""MACBOOK#02"", ""EVOLVE50#01"", ""EVOLVE50#02"", ""HLBatt#01"", ""HLBatt#03"", ""HLBatt#05"", ""HLBatt#07"", ""HLBatt#09"", ""HLBatt#11"", ""HLBatt#13"", ""HLBatt#15"", ""C1ProCharger#01"", ""C1ProRHS#01"", ""C1ProRHS#03"", ""C1ProRHS#05"", ""C1ProRHS#07"", ""C1ProWHS#01"", ""HLBatt#02"", ""HLBatt#04"", ""HLBatt#06"", ""HLBatt#08"", ""HLBatt#10"", ""HLBatt#12"", ""HLBatt#14"", ""HLBatt#16"", ""C1ProHub#01"", ""C1ProRHS#02"", ""C1ProRHS#04"", ""C1ProRHS#06"", ""C1ProRHS#08"", ""ULXD4Q#01"", ""ULXD4D#01"", ""KARAII#01"", ""KARAII#02"", ""KARAII#03"", ""KARAII#04"", ""KARAII#06"", ""KARAII#05"", ""KARAII#07"", ""KARAII#08"", ""KARAII#09"", ""KARAII#10"", ""KARAII#11"", ""KARAII#12"", ""KARAII#13"", ""KARAII#16"", ""KARAII#15"", ""KARAII#14"", ""KARAII#17"", ""KARAII#18"", ""KARAII#19"", ""KARAII#20"", ""KARAII#21"", ""KARAII#22"", ""KARAII#23"", ""KARAII#24"", ""LA12X#01"", ""LA12X#02"", ""LA12X#03"", ""LA12X#07"", ""MBUMP#01"", ""MBUMP#02"", ""MBUMP#03"", ""MBUMP#04"", ""LAP1#01"", ""SB18#01"", ""SB18#03"", ""SB18#07"", ""SB18#08"", ""SB18#11"", ""SB18#12"", ""X8#05"", ""X8#06"", ""X8#07"", ""X8#08"", ""SBS#01"", ""ME36#01"", ""ME36#02"", ""AD4D#01"", ""QL5#01"", ""32ADB#01"", ""63ADB#01"", ""63ADB#02"", ""COMPACTXT#01"", ""MVSHAZER#01"", ""MVSHAZER#02"", ""ROXCYC#01"", ""ROXCYC#02"", ""ROXCYC#03"", ""ROXCYC#04"", ""ROXCYC#05"", ""ROXCYC#06"", ""ROXCYC#07"", ""ROXCYC#08"", ""ROXCYC#09"", ""ROXCYC#10"", ""ROXCYC#11"", ""ROXCYC#12"", ""ROXCYC#13"", ""ROXCYC#14"", ""ROXCYC#15"", ""ROXCYC#16"", ""ROXCYC#17"", ""ROXCYC#18"", ""ROXCYC#19"", ""ROXCYC#20"", ""ROXCYC#21"", ""ROXCYC#22"", ""ROXCYC#23"", ""ROXCYC#24"", ""CMD8#01"", ""CMD8#02"", ""CMD8#03"", ""CMD8#04"", ""CMD8#05"", ""CMD8#06"", ""CMD8#07"", ""CMD8#08"", ""CMD8#09"", ""CMD8#10"", ""CMD8#11"", ""CMD8#12"", ""CONTROLLER#01"", ""[MODEL]LX|Luminex|Luminode 12|1|12 DMX Interface"", ""LUMINODE12"", ""6061#14"", ""DAD#01"", ""DAD#02"", ""4099#14"", ""AD3#01"", ""AD3#02"", ""SEK#06"", ""SEK#09"", ""SEK#10"", ""SEK#03"", ""ULXD1#05"", ""ULXD1#19"", ""MR-90A#05"", ""MR-90A#03"", ""MR-90A#02"", ""MR-90A#06"", ""MT-90A#02"", ""PCBB#04"", ""PCBB#11"", ""PCBB#09"", ""PCBB#07"", ""ULXD2#07"", ""ULXD2#08"", ""ULXD2#05"", ""ULXD2#03"", ""ULXD2#06"", ""ULXD2#02"", ""LEDBEAM#09"", ""LEDBEAM#10"", ""LEDBEAM#11"", ""LEDBEAM#12"", ""LEDBEAM#13"", ""LEDBEAM#14"", ""LEDBEAM#15"", ""LEDBEAM#16"", ""LEDBEAM#17"", ""LEDBEAM#18"", ""LEDBEAM#19"", ""LEDBEAM#20"", ""LEDBEAM#21"", ""LEDBEAM#22"", ""LEDBEAM#23"", ""LEDBEAM#24"", ""[MODEL]LX|Ayrton|Diablo (W.DMX)|4|Profile LED"", ""[MODEL]LX|Ayrton|Diablo Profile|12|Profile LED"", ""DIABLO#09"", ""DIABLO#10"", ""DIABLO#11"", ""DIABLO#12"", ""DIABLO#13"", ""DIABLO#14"", ""DIABLO#15"", ""DIABLO#16"", ""DIABLO#17"", ""DIABLO#18"", ""DIABLO#19"", ""DIABLO#20"", ""DIABLO#21"", ""DIABLO#22"", ""DIABLO#23"", ""DIABLO#24"", ""[MODEL]AX|Shure|ULXD2|6|Handheld Microphone [L50]"", ""[MODEL]AX|MiPro|MR-90|4|Interlink receiver"", ""[MODEL]LX|Astera|Pixel Brick|16|Batt LED Uplighters"", ""PB#17"", ""PB#18"", ""PB#19"", ""PB#20"", ""PB#21"", ""PB#22"", ""PB#24"", ""PB#57"", ""PB#58"", ""PB#59"", ""PB#60"", ""PB#61"", ""PB#62"", ""PB#63"", ""PB#64"", ""PB#23"", ""[MODEL]AX|L-Acoustics|LA12X|4|Amplified controller"", ""[MODEL]AX|L-Acoustics|LA4X|3|Amplified controller"", ""LA4X#04"", ""LA4X#05"", ""LA4X#06"", ""[MODEL]AX|L-Acoustics|LS10|2|10-port Ethernet AVB Switch, Avnu-certified"", ""LS10#01"", ""LS10#02""]","[""CMD8#12"", ""CMD8#10"", ""CMD8#06"", ""CMD8#04"", ""CMD8#05"", ""CMD8#01"", ""CMD8#09"", ""CMD8#02"", ""CMD8#07"", ""CMD8#08"", ""CMD8#11"", ""CMD8#03"", ""CONTROLLER#01"", ""LEDBEAM#18"", ""MVSHAZER#02"", ""LEDBEAM#21"", ""ROXCYC#04"", ""ROXCYC#03"", ""DIABLO#12"", ""PB#63"", ""ROXCYC#09"", ""LEDBEAM#23"", ""DIABLO#21"", ""DIABLO#24"", ""PB#17"", ""ROXCYC#02"", ""DIABLO#20"", ""ROXCYC#17"", ""DIABLO#22"", ""LEDBEAM#14"", ""LEDBEAM#24"", ""DIABLO#13"", ""LEDBEAM#17"", ""DIABLO#09"", ""ROXCYC#06"", ""ROXCYC#23"", ""ROXCYC#22"", ""ROXCYC#14"", ""ROXCYC#13"", ""PB#18"", ""ROXCYC#18"", ""PB#64"", ""LEDBEAM#13"", ""PB#59"", ""DIABLO#10"", ""DIABLO#17"", ""LEDBEAM#12"", ""ROXCYC#07"", ""LEDBEAM#19"", ""DIABLO#15"", ""PB#57"", ""LEDBEAM#09"", ""LEDBEAM#10"", ""32ADB#01"", ""PB#19"", ""DIABLO#11"", ""63ADB#01"", ""LEDBEAM#20"", ""ROXCYC#20"", ""ROXCYC#16"", ""ROXCYC#21"", ""LEDBEAM#22"", ""LUMINODE12"", ""ROXCYC#01"", ""DIABLO#14"", ""ROXCYC#10"", ""COMPACTXT#01"", ""LEDBEAM#15"", ""DIABLO#23"", ""ROXCYC#15"", ""PB#22"", ""PB#58"", ""PB#21"", ""ROXCYC#24"", ""PB#24"", ""MVSHAZER#01"", ""LEDBEAM#11"", ""63ADB#02"", ""DIABLO#16"", ""PB#60"", ""LEDBEAM#16"", ""ROXCYC#11"", ""PB#61"", ""ROXCYC#19"", ""PB#62"", ""ROXCYC#12"", ""ROXCYC#05"", ""PB#20"", ""PB#23"", ""ROXCYC#08"", ""DIABLO#18"", ""DIABLO#19"", ""DAD#02"", ""KARAII#21"", ""MACBOOK#02"", ""KARAII#16"", ""KARAII#01"", ""PCBB#09"", ""KARAII#23"", ""PCBB#04"", ""C1ProRHS#04"", ""ULXD2#06"", ""ME36#02"", ""KARAII#13"", ""HLBatt#02"", ""KARAII#10"", ""HLBatt#16"", ""ME36#01"", ""KARAII#24"", ""KARAII#08"", ""4099#14"", ""HLBatt#15"", ""C1ProRHS#01"", ""C1ProWHS#01"", ""ULXD4D#01"", ""ULXD2#07"", ""ULXD2#08"", ""KARAII#15"", ""ULXD2#02"", ""KARAII#04"", ""KARAII#18"", ""KARAII#14"", ""LAP1#01"", ""HLBatt#01"", ""X8#07"", ""AD4D#01"", ""KARAII#19"", ""MBUMP#03"", ""X8#06"", ""IPAD#02"", ""SEK#03"", ""C1ProRHS#02"", ""C1ProRHS#08"", ""6061#14"", ""HLBatt#13"", ""DAD#01"", ""X8#05"", ""HLBatt#12"", ""MBUMP#04"", ""HLBatt#09"", ""HLBatt#03"", ""SB18#12"", ""MR-90A#06"", ""EVOLVE50#01"", ""HLBatt#06"", ""SB18#08"", ""C1ProHub#01"", ""ULXD1#05"", ""HLBatt#05"", ""LA12X#01"", ""KARAII#12"", ""C1ProCharger#01"", ""SB18#03"", ""HLBatt#11"", ""SB18#01"", ""SEK#09"", ""KARAII#11"", ""ULXD2#05"", ""HLBatt#08"", ""LA12X#02"", ""PCBB#07"", ""KARAII#05"", ""C1ProRHS#07"", ""AD3#02"", ""C1ProRHS#03"", ""KARAII#20"", ""EVOLVE50#02"", ""KARAII#03"", ""SB18#11"", ""PCBB#11"", ""SB18#07"", ""C1ProRHS#05"", ""X8#08"", ""HLBatt#07"", ""LA12X#07"", ""MR-90A#02"", ""IPAD#03"", ""KARAII#07"", ""MR-90A#05"", ""AD3#01"", ""HLBatt#04"", ""ULXD2#03"", ""KARAII#22"", ""SBS#01"", ""MR-90A#03"", ""C1ProRHS#06"", ""SEK#06"", ""LA12X#03"", ""ULXD4Q#01"", ""KARAII#09"", ""MT-90A#02"", ""HLBatt#14"", ""ULXD1#19"", ""KARAII#06"", ""HLBatt#10"", ""KARAII#17"", ""MBUMP#01"", ""QL5#01"", ""MBUMP#02"", ""KARAII#02"", ""SEK#10"", ""LA4X#05"", ""LA4X#06"", ""LA4X#04"", ""LS10#01"", ""LS10#02""]",Closed,[],"[""ULXD1#05"", ""ULXD1#19""]",[],events,False
