EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
36,Dry Hire: THH,20250712,20250713,[],"[""[MISC]24in base plate;4""]",[],Ready,"[""[MISC]24in base plate;4""]",[],dry hire,False
