EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
127,Wedding of Avinash & Rachel @ Capella,20260423,20260424,[],"[""[MODEL]LX|GrandMA3|Compact XT|1|Console"", ""[MODEL]LX|Le Maitre|MVS Hazer|2|Hazer machine"", ""[MODEL]ELEC|Custom|63A 3-Phase DB|1|"", ""[MODEL]AX|EV|EVOLVE 50|6|Portable column system"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]AX|Shure|AD4Q|4|Four-Channel Digital Wireless Receiver"", ""[MODEL]AX|Shure|AD2|16|Handheld Microphone [G56]"", ""[MODEL]AX|Shure|AD1|16|Beltpack [G56]"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Charger|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Pioneer|CDJ2000NXS2|2|Professional DJ multi player (black)"", ""[MODEL]AX|Pioneer|CDJ3000|2|Professional DJ multi player (Black)"", ""[MODEL]AX|Pioneer|DJM-900NXS2|1|4-channel pro-DJ mixer"", ""[MODEL]AX|Pioneer|DJM-A9|1|4-channel pro-DJ mixer"", ""[MODEL]AX|L-Acoustics|X12|2|12\"" passive coaxial enclosure"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]AX|Apple|iPad|2|(10th Generation)"", ""[MODEL]AX|L-Acoustics|M-BUMP|2|Bumper for flying or stacking KARA (II)/SB18"", ""[MODEL]AX|Yamaha|Rio1608-d2|1|High Performance I/O Rack"", ""[MODEL]AX|Yamaha|Rio3224-d2|1|High Performance I/O Rack"", ""[MODEL]AX|Yamaha|Rio3224-d|1|High Performance I/O Rack"", ""[MODEL]AX|Shure|ULXD2 [L50]|4|Handheld Microphone"", ""[MODEL]AX|Shure|ULXD4D [L50]|2|Dual Channel Receiver"", ""[MODEL]AX|Yamaha|Rio1608-d|1|High Performance I/O Rack"", ""PB#01"", ""PB#02"", ""PB#03"", ""PB#04"", ""PB#05"", ""PB#06"", ""PB#07"", ""PB#08"", ""PB#09"", ""PB#10"", ""PB#11"", ""PB#12"", ""PB#13"", ""PB#14"", ""PB#15"", ""PB#16"", ""PB#17"", ""PB#18"", ""PB#19"", ""PB#20"", ""PB#21"", ""PB#22"", ""PB#24"", ""PB#23"", ""PB#49"", ""PB#50"", ""PB#51"", ""PB#52"", ""PB#53"", ""PB#54"", ""PB#55"", ""PB#56"", ""PB#57"", ""PB#58"", ""PB#59"", ""PB#60"", ""PB#61"", ""PB#62"", ""PB#63"", ""PB#64"", ""AD1#01"", ""AD1#02"", ""AD1#03"", ""AD1#04"", ""AD1#05"", ""AD1#06"", ""AD1#07"", ""AD1#08"", ""AD1#09"", ""AD1#10"", ""AD1#11"", ""AD1#12"", ""AD1#13"", ""AD1#14"", ""AD1#15"", ""AD1#16"", ""AD2#01"", ""AD2#02"", ""AD2#03"", ""AD2#04"", ""AD2#05"", ""AD2#06"", ""AD2#07"", ""AD2#08"", ""AD2#09"", ""AD2#10"", ""AD2#11"", ""AD2#12"", ""AD2#13"", ""AD2#14"", ""AD2#15"", ""AD2#16"", ""AD4Q#01"", ""AD4Q#02"", ""AD4Q#03"", ""AD4Q#04"", ""DJMA9#01"", ""DJM900NXS2#01"", ""CDJ3000#01"", ""CDJ3000#02"", ""CDJ2000NXS2#01"", ""CDJ2000NXS2#02"", ""HLBatt#01"", ""HLBatt#03"", ""HLBatt#05"", ""HLBatt#07"", ""HLBatt#09"", ""HLBatt#11"", ""HLBatt#13"", ""HLBatt#15"", ""C1ProCharger#01"", ""C1ProRHS#03"", ""C1ProRHS#05"", ""C1ProRHS#07"", ""C1ProWHS#01"", ""HLBatt#02"", ""HLBatt#04"", ""HLBatt#06"", ""HLBatt#08"", ""HLBatt#10"", ""HLBatt#12"", ""HLBatt#14"", ""HLBatt#16"", ""C1ProHub#01"", ""C1ProRHS#02"", ""C1ProRHS#04"", ""C1ProRHS#06"", ""C1ProRHS#08"", ""COMPACTXT#01"", ""MVSHAZER#01"", ""MVSHAZER#02"", ""63ADB#01"", ""DIABLO#05"", ""DIABLO#06"", ""DIABLO#07"", ""DIABLO#08"", ""DIABLO#01"", ""DIABLO#02"", ""DIABLO#03"", ""DIABLO#04"", ""LEDBEAM#01"", ""LEDBEAM#02"", ""LEDBEAM#03"", ""LEDBEAM#04"", ""LEDBEAM#09"", ""LEDBEAM#10"", ""LEDBEAM#11"", ""LEDBEAM#12"", ""LEDBEAM#21"", ""LEDBEAM#22"", ""LEDBEAM#23"", ""LEDBEAM#24"", ""LEDBEAM#17"", ""LEDBEAM#18"", ""LEDBEAM#19"", ""LEDBEAM#20"", ""[MODEL]LX|Ayrton|Diablo (W.DMX)|8|Profile LED"", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|16|Wash LED"", ""SB18#03"", ""SB18#11"", ""SB18#09"", ""SB18#10"", ""SB18#12"", ""SB18#01"", ""SB18#08"", ""SB18#07"", ""KARAII#06"", ""KARAII#05"", ""KARAII#07"", ""KARAII#08"", ""KARAII#09"", ""KARAII#10"", ""KARAII#15"", ""KARAII#16"", ""KARAII#14"", ""KARAII#19"", ""KARAII#18"", ""KARAII#13"", ""IPAD#01"", ""IPAD#03"", ""EVOLVE50#01"", ""EVOLVE50#02"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""[MODEL]AX|Interspace Industries|PCBB3|6|PC Balance Box"", ""[MODEL]AX|L-Acoustics|KARAII|12|Long Throw Concert Sound Loudspeaker"", ""X8#09"", ""X8#10"", ""X8#11"", ""X8#12"", ""X8#13"", ""X8#14"", ""X8#15"", ""X8#16"", ""LA12X#01"", ""LA12X#02"", ""LA12X#03"", ""LA4X#10"", ""LA4X#09"", ""SEK#05"", ""SEK#06"", ""SEK#08"", ""SEK#09"", ""[MODEL]AX|Sennheiser|SEK(UHF)|4|Spectera Bidirectional bodypack"", ""[MODEL]AX|Yamaha|DM7|1|Digital Mixer"", ""[MODEL]AX|L-Acoustics|M-BAR|2|Extension bar for rigging frame"", ""MBAR#01"", ""MBAR#03"", ""MBUMP#03"", ""MBUMP#04"", ""RIO3224-D2 #01"", ""RIO1608-D #01"", ""RIO1608-D2 #01"", ""RIO3224-D #01"", ""QL1#01"", ""DM7#01"", ""ULXD4D#02"", ""ULXD4D#03"", ""ULXD2#04"", ""ULXD2#06"", ""ULXD2#08"", ""ULXD2#09"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|2|Interlink receiver"", ""MR-90A#04"", ""MR-90A#06"", ""MT-90A#02"", ""PCBB#11"", ""PCBB#06"", ""PCBB#05"", ""PCBB#04"", ""PCBB#02"", ""PCBB#09"", ""[MODEL]AX|Radial Engineering|JDI Stereo|4|Passive Direct Box"", ""[MODEL]AX|Radial Engineering|JDI Mono|2|Passive Direct Box"", ""[MODEL]AX|Radial Engineering|J48 Stereo|3|Phantom Powered Active Direct Box"", ""[MODEL]AX|Radial Engineering|J48 Mono|3|Phantom Powered Active Direct Box"", ""JDIM#03"", ""JDIM#04"", ""J48M#07"", ""J48M#08"", ""J48S#02"", ""J48S#06"", ""J48S#04"", ""JDIS#01"", ""JDIS#04"", ""JDIS#03"", ""JDIS#02"", ""J48M#01"", ""[MODEL]AX|AKG|C451B|4|Cardioid condenser microphone"", ""DM3#01"", ""C451B#02"", ""C451B#10"", ""C451B#08"", ""C451B#09"", ""LA4X#07"", ""LA12X#08"", ""X12#03"", ""X12#04"", ""[MODEL]AX|L-Acoustics|LA12X|4|Amplified controller"", ""[MODEL]AX|L-Acoustics|LA4X|3|Amplified controller"", ""[MODEL]AX|L-Acoustics|X8|8|8\"" passive coaxial enclosure"", ""[MODEL]AX|L-Acoustics|SB18|8|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|8|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""C1ProRHS#01"", ""[MODEL]AX|Shure|SM57|10|dynamic instrument microphone"", ""[MODEL]AX|Shure|Beta 58A|3|supercardioid dynamic vocal microphone"", ""[MODEL]AX|Shure|SM58S|4|cardioid dynamic w/ switch"", ""[MODEL]AX|Shure|Beta 52A|1|Kick drum mic"", ""[MODEL]AX|Shure|Beta 91A|1|Boundary condenser microphone"", ""[MODEL]AX|Sennheiser|E906|1|super-cardioid, dynamic instrument microphone"", ""B52A#01"", ""B91A#01"", ""SM57#01"", ""SM57#02"", ""SM57#03"", ""SM57#04"", ""SM57#05"", ""SM57#06"", ""SM58S#01"", ""SM58S#02"", ""SM58S#03"", ""SM57#07"", ""SM57#08"", ""SM57#09"", ""SM57#10"", ""SM58S#04"", ""4099#17"", ""[MODEL]AX|DPA|DAD 6010|2|MicroDot to TA4F Adapter"", ""[MODEL]AX|DPA|4099|2|Instrument Microphone"", ""4099#04"", ""DAD6010#29"", ""DAD6010#35"", ""E904#01"", ""E904#02"", ""E904#04"", ""B58A#02"", ""B58A#03"", ""B58A#04"", ""[MODEL]AX|Shure|SM58|10|dynamic vocal microphone"", ""SM58#01"", ""SM58#02"", ""SM58#03"", ""SM58#04"", ""SM58#05"", ""SM58#06"", ""SM58#07"", ""SM58#09"", ""SM58#08"", ""SM58#10"", ""[MODEL]LX|Astera|Pixel Brick|56|Batt LED Uplighters"", ""[MODEL]AX|Sennheiser|DAD(UHF)|2|Spectera Bidirectional digital antenna"", ""[MODEL]AX|Sennheiser|Spectera Base Station|1|1RU Spectera Base Station"", ""DAD#02"", ""DAD#01"", ""SBS#01"", ""E906#02"", ""[MODEL]AX|Sennheiser|E904|3|Dynamic cardioid instrument microphone"", ""PB#33"", ""PB#34"", ""PB#35"", ""PB#36"", ""PB#37"", ""PB#38"", ""PB#39"", ""PB#40"", ""PB#41"", ""PB#42"", ""PB#43"", ""PB#44"", ""PB#45"", ""PB#47"", ""PB#48"", ""PB#32"", ""[MODEL]AX|Shure|HA-8091|1|Passive Domed Helical Antenna"", ""HA8091#01"", ""[MODEL]STG|Global Truss|F34 Truss - 0.5m (Silver)|6|0.5m truss (silver)"", ""[MODEL]STG|Global Truss|F34 Truss - 1m (Silver)|7|1.5m truss (silver)"", ""[MODEL]STG|Global Truss|F34 Truss - 1.5m (Silver)|5|1.5m truss (silver)"", ""[MODEL]STG|Global Truss|F34 Truss - 3m (Silver)|1|3m truss (silver)"", ""[MODEL]STG|Global Truss|F34 Truss - 2m (Silver)|9|2m truss (silver)"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Spectera Base Station\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""650941bcad447e35\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser DAD(UHF)\"",\""quantity\"":2,\""type\"":\""LOAN\"",\""uid\"":\""f49d1e9077dd7f94\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""Concept Systems\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser SEK(UHF)\"",\""quantity\"":4,\""type\"":\""LOAN\"",\""uid\"":\""e509d48c2514320f\"",\""version\"":2}""]","[""LEDBEAM#09"", ""MVSHAZER#02"", ""PB#20"", ""PB#10"", ""LEDBEAM#20"", ""PB#60"", ""DIABLO#04"", ""LEDBEAM#03"", ""LEDBEAM#10"", ""PB#08"", ""PB#49"", ""PB#09"", ""PB#13"", ""PB#11"", ""DIABLO#01"", ""PB#42"", ""PB#54"", ""DIABLO#02"", ""PB#19"", ""LEDBEAM#24"", ""PB#38"", ""PB#05"", ""PB#41"", ""PB#53"", ""PB#17"", ""PB#34"", ""PB#16"", ""PB#12"", ""LEDBEAM#22"", ""PB#50"", ""63ADB#01"", ""PB#62"", ""MVSHAZER#01"", ""PB#39"", ""PB#58"", ""PB#57"", ""PB#22"", ""LEDBEAM#18"", ""PB#56"", ""PB#23"", ""PB#59"", ""PB#44"", ""PB#47"", ""DIABLO#08"", ""LEDBEAM#01"", ""PB#15"", ""LEDBEAM#12"", ""PB#01"", ""PB#45"", ""COMPACTXT#01"", ""PB#37"", ""LEDBEAM#17"", ""LEDBEAM#02"", ""LEDBEAM#23"", ""DIABLO#07"", ""PB#04"", ""PB#21"", ""DIABLO#03"", ""PB#61"", ""LEDBEAM#11"", ""PB#64"", ""PB#43"", ""PB#32"", ""PB#24"", ""DIABLO#05"", ""PB#35"", ""LEDBEAM#04"", ""PB#18"", ""PB#03"", ""PB#06"", ""PB#07"", ""PB#02"", ""PB#40"", ""PB#14"", ""PB#51"", ""PB#48"", ""PB#33"", ""PB#52"", ""PB#55"", ""PB#63"", ""DIABLO#06"", ""LEDBEAM#19"", ""PB#36"", ""LEDBEAM#21"", ""CDJ2000NXS2#02"", ""QL1#01"", ""DAD#01"", ""MBAR#01"", ""JDIS#02"", ""PCBB#02"", ""ULXD2#09"", ""HLBatt#02"", ""AD4Q#01"", ""SM57#05"", ""SB18#01"", ""B91A#01"", ""AD1#01"", ""HLBatt#15"", ""SB18#07"", ""AD1#16"", ""KARAII#06"", ""KARAII#10"", ""AD2#12"", ""AD2#15"", ""AD2#01"", ""CDJ3000#01"", ""SM58#05"", ""X8#14"", ""C1ProWHS#01"", ""X8#16"", ""SM58#03"", ""X8#12"", ""KARAII#18"", ""AD1#08"", ""AD2#06"", ""SM57#01"", ""C1ProRHS#01"", ""JDIS#01"", ""B52A#01"", ""E904#02"", ""X8#09"", ""RIO3224-D #01"", ""PCBB#05"", ""J48S#04"", ""MT-90A#02"", ""4099#04"", ""B58A#04"", ""PCBB#11"", ""C1ProRHS#04"", ""AD1#03"", ""LA12X#01"", ""EVOLVE50#06"", ""4099#17"", ""RIO1608-D #01"", ""PCBB#04"", ""SM58#07"", ""HLBatt#11"", ""HLBatt#12"", ""AD1#10"", ""SB18#03"", ""HLBatt#05"", ""LA4X#09"", ""SEK#05"", ""AD2#08"", ""EVOLVE50#04"", ""JDIM#04"", ""DM7#01"", ""C1ProRHS#08"", ""C451B#09"", ""AD2#03"", ""C451B#02"", ""CDJ2000NXS2#01"", ""AD2#10"", ""MBAR#03"", ""SM57#04"", ""DJMA9#01"", ""AD1#14"", ""AD2#09"", ""JDIM#03"", ""DJM900NXS2#01"", ""SM58S#03"", ""HLBatt#07"", ""AD1#09"", ""SM58#02"", ""SM57#07"", ""ULXD2#04"", ""IPAD#03"", ""SB18#08"", ""X8#13"", ""B58A#03"", ""SM57#06"", ""AD1#04"", ""SEK#09"", ""SM57#08"", ""X12#03"", ""DAD#02"", ""AD2#04"", ""IPAD#01"", ""B58A#02"", ""HLBatt#03"", ""MBUMP#03"", ""SM57#09"", ""HLBatt#13"", ""HLBatt#09"", ""EVOLVE50#01"", ""HLBatt#01"", ""SB18#12"", ""DAD6010#35"", ""HLBatt#10"", ""SBS#01"", ""SM57#02"", ""PCBB#06"", ""C451B#10"", ""KARAII#08"", ""CDJ3000#02"", ""LA12X#02"", ""C1ProRHS#03"", ""AD1#15"", ""C1ProRHS#07"", ""SM58#06"", ""KARAII#05"", ""C1ProRHS#05"", ""AD2#11"", ""E904#01"", ""E906#02"", ""E904#04"", ""HLBatt#08"", ""ULXD2#08"", ""LA4X#07"", ""AD2#16"", ""J48M#08"", ""AD1#02"", ""ULXD4D#03"", ""X8#10"", ""MR-90A#04"", ""C1ProRHS#06"", ""SM58S#01"", ""SB18#11"", ""AD1#12"", ""RIO3224-D2 #01"", ""ULXD2#06"", ""SB18#10"", ""SEK#08"", ""KARAII#16"", ""AD1#06"", ""AD2#02"", ""SEK#06"", ""MR-90A#06"", ""X12#04"", ""SM58S#02"", ""J48M#07"", ""C451B#08"", ""SM58S#04"", ""LA4X#10"", ""EVOLVE50#03"", ""HLBatt#04"", ""KARAII#19"", ""SM58#08"", ""LA12X#03"", ""SM58#04"", ""AD2#14"", ""ULXD4D#02"", ""AD1#13"", ""C1ProHub#01"", ""SM58#10"", ""AD4Q#03"", ""J48M#01"", ""AD2#05"", ""HLBatt#16"", ""MBUMP#04"", ""SM57#10"", ""J48S#06"", ""SM58#01"", ""C1ProRHS#02"", ""KARAII#13"", ""SM57#03"", ""SM58#09"", ""AD2#07"", ""AD4Q#02"", ""KARAII#14"", ""J48S#02"", ""AD1#07"", ""KARAII#09"", ""JDIS#04"", ""C1ProCharger#01"", ""KARAII#07"", ""AD1#05"", ""AD1#11"", ""KARAII#15"", ""X8#15"", ""RIO1608-D2 #01"", ""PCBB#09"", ""JDIS#03"", ""HLBatt#14"", ""DAD6010#29"", ""EVOLVE50#02"", ""SB18#09"", ""DM3#01"", ""HLBatt#06"", ""X8#11"", ""LA12X#08"", ""EVOLVE50#05"", ""AD2#13"", ""AD4Q#04"", ""HA8091#01"", ""[BULK]BULK-0002|8"", ""[BULK]BULK-0001|1"", ""[BULK]BULK-0004|5"", ""[BULK]BULK-0003|9"", ""[BULK]BULK-0005|7"", ""[BULK]BULK-0006|6"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Spectera Base Station\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""650941bcad447e35\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser DAD(UHF)\"",\""quantity\"":2,\""type\"":\""LOAN\"",\""uid\"":\""f49d1e9077dd7f94\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""Concept Systems\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser SEK(UHF)\"",\""quantity\"":4,\""type\"":\""LOAN\"",\""uid\"":\""e509d48c2514320f\"",\""version\"":2}""]",Returning,"[""[BULK]BULK-0002|8"", ""[BULK]BULK-0001|1"", ""[BULK]BULK-0003|9"", ""[BULK]BULK-0005|7"", ""[BULK]BULK-0004|5"", ""[BULK]BULK-0006|6"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser DAD(UHF)\"",\""quantity\"":2,\""type\"":\""LOAN\"",\""uid\"":\""f49d1e9077dd7f94\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Spectera Base Station\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""650941bcad447e35\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""Concept Systems\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser SEK(UHF)\"",\""quantity\"":4,\""type\"":\""LOAN\"",\""uid\"":\""e509d48c2514320f\"",\""version\"":2}""]",[],"[""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser DAD(UHF)\"",\""quantity\"":2,\""type\"":\""LOAN\"",\""uid\"":\""f49d1e9077dd7f94\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""AV Production\"",\""department\"":\""AX\"",\""name\"":\""Spectera Base Station\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""650941bcad447e35\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""Concept Systems\"",\""department\"":\""AX\"",\""name\"":\""Sennheiser SEK(UHF)\"",\""quantity\"":4,\""type\"":\""LOAN\"",\""uid\"":\""e509d48c2514320f\"",\""version\"":2}""]",events,False,[],
