EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
37,SingHealth DUKE-NUS Gala @ Ritz Carlton,20250725,20250726,[],"[""[MODEL]AX|L-Acoustics|SB18|4|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|Shure|Beta 52A|1|supercardioid dynamic kick drum mic"", ""[MODEL]AX|Sennheiser|E904|3|Dynamic cardioid instrument microphone"", ""[MODEL]AX|Shure|SM57|2|dynamic instrument microphone"", ""[MODEL]AX|Shure|SM58S|2|cardioid dynamic w/ switch"", ""[MODEL]AX|Yamaha|QL5|1|Digital Mixer"", ""[MODEL]LX|GrandMA3|Compact XT|1|Console"", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|12|Wash LED"", ""[MODEL]AX|L-Acoustics|P1|1|Digital audio processor and measurement platform: 20x 18 mic/line AES/EBU and AVB. CE version."", ""[MODEL]AX|DPA|4099|6|Instrument Microphone"", ""[MODEL]AX|L-Acoustics|X12|8|12\"" passive coaxial enclosure"", ""[MODEL]AX|L-Acoustics|X8|12|8\"" passive coaxial enclosure"", ""[MODEL]AX|DPA|6061|3|Omni Submini Lavalier Microphone"", ""[MODEL]AX|AKG|C451B|4|Cardioid condenser microphone"", ""[MODEL]AX|Shure|AD4Q|4|Four-Channel Digital Wireless Receiver"", ""[MODEL]AX|Shure|AD3|2|Plug-on Transmitter"", ""[MODEL]AX|Shure|AD2|16|Handheld Microphone [G56]"", ""[MODEL]AX|Shure|AD1|16|Beltpack [G56]"", ""[MODEL]AX|Sennheiser|ME36|2|Gooseneck mic"", ""[MODEL]AX|Audio Tecnica|AT8668|2|Microphone Desk Stand"", ""[MODEL]AX|L-Acoustics|LA4X|6|Amplified controller"", ""[MODEL]AX|L-Acoustics|X-US1215|2|Short U-bracket for X12 and X15 HiQ"", ""[MODEL]AX|Yamaha|Rio3224-d|1|High Performance I/O Rack"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Charger|1|8-Slot Battery Charging Case"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Hub|1|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Remote Headset|8|"", ""[MODEL]AX|Hollyland|Solidcom C1 Pro Wired Headset for Hub|1|"", ""[MODEL]AX|Hollyland|HL-BAT700|16|Solidcom C1 (Pro) Battery"", ""[MODEL]AX|Shure|Beta 91A|1|Boundary condenser microphone"", ""[MODEL]AX|Interspace Industries|PCBB3|4|PC Balance Box"", ""[MODEL]AX|Apple|iPad|2|(10th Generation)"", ""[MODEL]LX|Cameo|Unicon Remote Control|1|DMX/RDM Controller"", ""IPAD#01"", ""IPAD#02"", ""HLBatt#01"", ""HLBatt#02"", ""HLBatt#03"", ""HLBatt#04"", ""HLBatt#05"", ""HLBatt#06"", ""HLBatt#07"", ""HLBatt#08"", ""HLBatt#09"", ""HLBatt#10"", ""HLBatt#11"", ""HLBatt#12"", ""HLBatt#13"", ""HLBatt#14"", ""HLBatt#15"", ""HLBatt#16"", ""C1ProCharger#01"", ""C1ProHub#01"", ""C1ProRHS#01"", ""C1ProWHS#01"", ""C1ProRHS#02"", ""C1ProRHS#03"", ""C1ProRHS#04"", ""C1ProRHS#05"", ""C1ProRHS#06"", ""C1ProRHS#07"", ""C1ProRHS#08"", ""LA4X#01"", ""LA4X#02"", ""LA4X#03"", ""LA4X#09"", ""LA4X#07"", ""LA4X#10"", ""LAP1#01"", ""X8#01"", ""X8#02"", ""X8#03"", ""X8#04"", ""X8#09"", ""X8#10"", ""X8#11"", ""X8#12"", ""X8#13"", ""X8#14"", ""X8#15"", ""X8#16"", ""ME36#01"", ""ME36#02"", ""AD1#01"", ""AD1#02"", ""AD1#03"", ""AD1#04"", ""AD1#05"", ""AD1#06"", ""AD1#07"", ""AD1#08"", ""AD1#09"", ""AD1#10"", ""AD1#11"", ""AD1#12"", ""AD1#13"", ""AD1#14"", ""AD1#15"", ""AD1#16"", ""AD2#01"", ""AD2#02"", ""AD2#03"", ""AD2#04"", ""AD2#05"", ""AD2#06"", ""AD2#07"", ""AD2#08"", ""AD2#09"", ""AD2#10"", ""AD2#11"", ""AD2#12"", ""AD2#13"", ""AD2#14"", ""AD2#15"", ""AD2#16"", ""AD3#01"", ""AD3#04"", ""AD4Q#01"", ""AD4Q#02"", ""AD4Q#03"", ""AD4Q#04"", ""B52A#01"", ""B91A#01"", ""QL5#01"", ""[MODEL]SK|Chain Master|D8|6|1 ton electric chain hoist c/w 18m chain"", ""[MODEL]SK|Custom|Chain Hoist Controller|1|Chain Hoist Controller"", ""[MODEL]LX|32A 3-Phase DB|Custom DB|1|"", ""[MODEL]LX|63A 3-Phase DB|Custom DB|1|"", ""CONTROLLER#01"", ""CAMEO#01"", ""COMPACTXT#01"", ""E904#03"", ""E904#02"", ""SM58S#02"", ""SM58S#04"", ""C451B#06"", ""C451B#05"", ""C451B#04"", ""C451B#09"", ""SM57#02"", ""SM57#01"", ""4099#05"", ""4099#17"", ""4099#01"", ""4099#15"", ""4099#14"", ""4099#16"", ""4099#04"", ""6061#12"", ""6061#04"", ""6061#03"", ""AT8668#01"", ""AT8668#02"", ""32ADB#01"", ""63ADB#01"", ""[MODEL]AX|DPA|DAD 6010|9|MicroDot to TA4F Adapter"", ""DAD6010#09"", ""DAD6010#11"", ""DAD6010#17"", ""DAD6010#19"", ""DAD6010#08"", ""DAD6010#13"", ""DAD6010#18"", ""DAD6010#02"", ""DAD6010#16"", ""DAD6001#06"", ""[MODEL]AX|DPA|DAD 6001|6|Microdot to 3-Pin XLR Adapter"", ""DAD6001#07"", ""DAD6001#05"", ""DAD6001#04"", ""DAD6001#02"", ""DAD6001#01"", ""DAD6001#03"", ""[MODEL]AX|Netgear|GSM4212P|3|Managed Switch"", ""X-US1215#04"", ""X-US1215#05"", ""X12#01"", ""X12#02"", ""X12#03"", ""X12#04"", ""X12#05"", ""X12#06"", ""X12#07"", ""X12#08"", ""GSM4212P#01"", ""GSM4212P#02"", ""GSM4212P#03"", ""RIO3224-D #01"", ""[MODEL]LX|Ayrton|Diablo Profile|12|Profile LED"", ""DIABLO#13"", ""DIABLO#14"", ""DIABLO#15"", ""DIABLO#16"", ""DIABLO#17"", ""DIABLO#18"", ""DIABLO#19"", ""DIABLO#20"", ""DIABLO#21"", ""DIABLO#22"", ""DIABLO#23"", ""DIABLO#24"", ""[MODEL]LX|Silver Star|Eclipse 1000 RGBAL SS847XAL|5|"", ""E904#05"", ""[MODEL]LX|Lumenradio|Aurora|2|"", ""AURORA#01"", ""AURORA#02"", ""ECLIPSE#15"", ""ECLIPSE#05"", ""ECLIPSE#06"", ""ECLIPSE#07"", ""ECLIPSE#08"", ""LEDBEAM#13"", ""LEDBEAM#14"", ""LEDBEAM#15"", ""LEDBEAM#16"", ""LEDBEAM#17"", ""LEDBEAM#18"", ""LEDBEAM#19"", ""LEDBEAM#20"", ""LEDBEAM#21"", ""LEDBEAM#22"", ""LEDBEAM#23"", ""LEDBEAM#24"", ""PCBB#03"", ""PCBB#06"", ""PCBB#10"", ""PCBB#11"", ""CMD8#02"", ""CMD8#09"", ""CMD8#04"", ""SB18#05"", ""SB18#06"", ""SB18#07"", ""SB18#08"", ""CMD8#10"", ""CMD8#08"", ""CMD8#01"", ""4488#12"", ""4488#11""]","[""4099#05"", ""4099#17"", ""4099#01"", ""4099#15"", ""4099#14"", ""4099#16"", ""4099#04"", ""4488#12"", ""4488#11"", ""6061#12"", ""6061#04"", ""6061#03"", ""IPAD#01"", ""IPAD#02"", ""HLBatt#01"", ""HLBatt#02"", ""HLBatt#03"", ""HLBatt#04"", ""HLBatt#05"", ""HLBatt#06"", ""HLBatt#07"", ""HLBatt#08"", ""HLBatt#09"", ""HLBatt#10"", ""HLBatt#11"", ""HLBatt#12"", ""HLBatt#13"", ""HLBatt#14"", ""HLBatt#15"", ""HLBatt#16"", ""C1ProHub#01"", ""C1ProCharger#01"", ""C1ProRHS#01"", ""C1ProWHS#01"", ""C1ProRHS#02"", ""C1ProRHS#03"", ""C1ProRHS#04"", ""C1ProRHS#05"", ""C1ProRHS#06"", ""C1ProRHS#07"", ""C1ProRHS#08"", ""LA4X#01"", ""LA4X#02"", ""LA4X#03"", ""LA4X#09"", ""LA4X#07"", ""LA4X#10"", ""LAP1#01"", ""X8#01"", ""X8#02"", ""X8#03"", ""X8#04"", ""X8#09"", ""X8#10"", ""X8#11"", ""X8#12"", ""X8#13"", ""X8#14"", ""X8#15"", ""X8#16"", ""ME36#01"", ""ME36#02"", ""AD1#01"", ""AD1#03"", ""AD1#02"", ""AD1#04"", ""AD1#05"", ""AD1#06"", ""AD1#07"", ""AD1#08"", ""AD1#09"", ""AD1#10"", ""AD1#11"", ""AD1#12"", ""AD2#01"", ""AD2#02"", ""AD2#03"", ""AD1#13"", ""AD1#14"", ""AD1#15"", ""AD1#16"", ""AD2#04"", ""AD2#05"", ""AD2#06"", ""AD2#07"", ""AD2#09"", ""AD2#08"", ""AD2#11"", ""AD2#10"", ""AD2#15"", ""AD2#14"", ""AD3#01"", ""AD3#04"", ""AD2#12"", ""AD2#16"", ""AD2#13"", ""AD4Q#01"", ""B52A#01"", ""B91A#01"", ""AD4Q#03"", ""AD4Q#04"", ""CONTROLLER#01"", ""QL5#01"", ""AD4Q#02"", ""CAMEO#01"", ""COMPACTXT#01"", ""E904#03"", ""E904#02"", ""E904#05"", ""SM58S#02"", ""SM58S#04"", ""C451B#06"", ""C451B#05"", ""C451B#04"", ""C451B#09"", ""SM57#02"", ""SM57#01"", ""AT8668#01"", ""32ADB#01"", ""AT8668#02"", ""63ADB#01"", ""DAD6010#09"", ""DAD6010#11"", ""DAD6010#17"", ""DAD6010#19"", ""DAD6010#02"", ""DAD6010#16"", ""DAD6010#18"", ""DAD6010#13"", ""DAD6001#05"", ""DAD6001#06"", ""DAD6001#04"", ""DAD6001#07"", ""DAD6010#08"", ""X-US1215#04"", ""DAD6001#02"", ""DAD6001#01"", ""DAD6001#03"", ""X-US1215#05"", ""X12#01"", ""X12#02"", ""X12#04"", ""X12#07"", ""X12#08"", ""X12#06"", ""X12#03"", ""X12#05"", ""GSM4212P#01"", ""GSM4212P#02"", ""GSM4212P#03"", ""RIO3224-D #01"", ""DIABLO#13"", ""DIABLO#15"", ""DIABLO#17"", ""DIABLO#18"", ""DIABLO#19"", ""DIABLO#20"", ""DIABLO#22"", ""DIABLO#21"", ""DIABLO#23"", ""DIABLO#24"", ""DIABLO#14"", ""DIABLO#16"", ""AURORA#01"", ""AURORA#02"", ""ECLIPSE#15"", ""ECLIPSE#05"", ""ECLIPSE#06"", ""ECLIPSE#07"", ""ECLIPSE#08"", ""LEDBEAM#13"", ""LEDBEAM#14"", ""LEDBEAM#15"", ""LEDBEAM#16"", ""LEDBEAM#17"", ""LEDBEAM#18"", ""LEDBEAM#23"", ""LEDBEAM#24"", ""PCBB#03"", ""PCBB#06"", ""PCBB#10"", ""PCBB#11"", ""LEDBEAM#19"", ""LEDBEAM#20"", ""LEDBEAM#21"", ""LEDBEAM#22"", ""CMD8#02"", ""CMD8#09"", ""CMD8#04"", ""CMD8#08"", ""CMD8#01"", ""SB18#05"", ""CMD8#10"", ""SB18#06"", ""SB18#07"", ""SB18#08""]",Closed,[],"[""4488#12"", ""4488#11""]",events,False
