EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
25,Dry Hire: SCM,20250621,20250626,[],"[""[MODEL]AX|Shure|AD3|2|Plug-on Transmitter"", ""AD3#03"", ""AD3#02""]","[""AD3#03""]",Overdue,"[""AD3#02""]",[],dry hire,False
