EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
132,Rolex Event @ New Bahru,20260524,20260604,"[{'model_description': '[ELEC] Custom 63A 3-Phase DB 12x 16A 1P\n2x 32A 3P', 'quantity': 1}]","[""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""[MODEL]STG|Chain Master|D8|12|1 ton electric chain hoist c/w 18m chain"", ""[MODEL]STG|Custom|Chain Hoist Controller|1|Chain Hoist Controller"", ""[MODEL]AX|L-Acoustics|LA2Xi|1|Amplified controller"", ""[MODEL]AX|L-Acoustics|5XT|4|5\"" passive coaxial enclosure (black)"", ""[MODEL]AX|L-Acoustics|ETR5|4|Adjustable U-bracket: 5XT"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[MODEL]AX|Yamaha|DXR8|1|Active 8\"" Speaker"", ""[MODEL]STG|Global Truss|F34 Corner Block (Black)|12|Corner Block (black)"", ""[MODEL]STG|Global Truss|F34 Truss - 3m (Black)|9|3m truss (black)"", ""[MODEL]STG|Global Truss|F34 Truss - 2.5m (Black)|4|2.5m truss (black)"", ""[MODEL]STG|Global Truss|F34 Truss - 2m (Black)|15|2m truss (black)"", ""[MODEL]STG|Global Truss|F34 Truss - 1.5m (Black)|6|1.5m truss (black)"", ""[MODEL]STG|Global Truss|F34 Truss - 1m (Black)|2|1m truss (silver)"", ""[MODEL]STG|Global Truss|F34 Truss - 0.5m (Black)|3|0.5m truss (black)"", ""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]ELEC|Custom|63A 3-Phase DB|1|12x 16A 1P\n2x 32A 3P"", ""CONTROLLER#01"", ""CMD8#01"", ""CMD8#02"", ""CMD8#03"", ""CMD8#04"", ""CMD8#05"", ""CMD8#07"", ""CMD8#08"", ""CMD8#06"", ""CMD8#09"", ""CMD8#10"", ""CMD8#11"", ""CMD8#12"", ""DM3#02"", ""EVOLVE50#01"", ""EVOLVE50#02"", ""5XT#01"", ""5XT#02"", ""5XT#03"", ""5XT#04"", ""ETR5#01"", ""ETR5#02"", ""ETR5#03"", ""ETR5#04"", ""IPAD#03"", ""PCBB#03"", ""PCBB#06"", ""LA2XI#01"", ""DXR8#01"", ""[MODEL]STG|Custom|380mm|2|medium-duty top plate"", ""[MODEL]STG|Global Truss|F34 Truss - 1m (Silver)|2|1.5m truss (silver)"", ""[CUSTOM]{\""company\"":\""Avery Events and Entertainment LLP\"",\""department\"":\""ELEC\"",\""name\"":\""32A 3 Phase toblerone DB\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""7bbc56e1cdb8360b\"",\""version\"":2}"", ""[MODEL]VX|Accsoon|Cineview Master 4K RX|1|Wireless SDI/HDMI Receiver"", ""[MODEL]VX|Accsoon|Cineview Master 4K TX|1|Wireless SDI/HDMI Transmitter"", ""[MODEL]VX|Blackmagic Design|Atem Mini Extreme ISO G2|1|Video Switcher"", ""[MODEL]VX|Apple|Macbook Pro (A1707)|1|15.4inch Macbook Pro (2017)"", ""ISOG2#01"", ""MACBOOK#01"", ""MASTER4KTX#01"", ""MASTER4KRX#01"", ""[MODEL]LX|Avolites|Quartz|1|Console"", ""QUARTZ#02"", ""63ADB#03"", ""[MODEL]LX|China|Mini Profile - Tungsten|60|20W Mini Profile Light""]",[],Preparing,"[""[BULK]BULK-0014|12"", ""CONTROLLER#01"", ""CMD8#01"", ""CMD8#02"", ""CMD8#03"", ""CMD8#04"", ""CMD8#05"", ""CMD8#07"", ""CMD8#08"", ""CMD8#06"", ""CMD8#09"", ""CMD8#10"", ""CMD8#11"", ""CMD8#12"", ""DM3#02"", ""EVOLVE50#01"", ""EVOLVE50#02"", ""5XT#01"", ""5XT#02"", ""5XT#03"", ""5XT#04"", ""ETR5#01"", ""ETR5#02"", ""ETR5#03"", ""ETR5#04"", ""IPAD#03"", ""PCBB#03"", ""PCBB#06"", ""LA2XI#01"", ""DXR8#01"", ""[BULK]BULK-0022|2"", ""[BULK]BULK-0013|3"", ""[BULK]BULK-0011|6"", ""[BULK]BULK-0012|2"", ""[BULK]BULK-0005|2"", ""[BULK]BULK-0009|4"", ""[BULK]BULK-0010|15"", ""[BULK]BULK-0008|9"", ""[CUSTOM]{\""company\"":\""Avery Events and Entertainment LLP\"",\""department\"":\""ELEC\"",\""name\"":\""32A 3 Phase toblerone DB\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""7bbc56e1cdb8360b\"",\""version\"":2}"", ""ISOG2#01"", ""MACBOOK#01"", ""MASTER4KTX#01"", ""MASTER4KRX#01"", ""[BULK]BULK-0025|54"", ""QUARTZ#02"", ""63ADB#03"", ""[BULK]BULK-0025|6""]",[],"[""[CUSTOM]{\""company\"":\""Avery Events and Entertainment LLP\"",\""department\"":\""ELEC\"",\""name\"":\""32A 3 Phase toblerone DB\"",\""quantity\"":1,\""type\"":\""LOAN\"",\""uid\"":\""7bbc56e1cdb8360b\"",\""version\"":2}""]",events,False,"[{""timestamp"": ""2026/05/19 15:13:49"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'Mini Profile - 3200K' (40x, dept LX) to event 132""}, {""timestamp"": ""2026/05/19 16:04:05"", ""user"": ""bnjm2000"", ""action"": ""Removed L-Acoustics Syva model from event 132""}, {""timestamp"": ""2026/05/19 16:04:07"", ""user"": ""bnjm2000"", ""action"": ""Removed L-Acoustics Syva Low model from event 132""}, {""timestamp"": ""2026/05/19 16:04:09"", ""user"": ""bnjm2000"", ""action"": ""Removed L-Acoustics LA4X model from event 132""}, {""timestamp"": ""2026/05/19 16:04:20"", ""user"": ""bnjm2000"", ""action"": ""Added 2x EV EVOLVE 50 model to event 132 (total: 2)""}, {""timestamp"": ""2026/05/19 16:34:59"", ""user"": ""bnjm2000"", ""action"": ""Removed Apple iPad model from event 132""}, {""timestamp"": ""2026/05/19 16:35:00"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Apple iPad model to event 132 (total: 1)""}, {""timestamp"": ""2026/05/21 17:33:11"", ""user"": ""bnjm2000"", ""action"": ""Prepared 12x bulk asset Global Truss F34 Corner Block (Black) for event 132""}, {""timestamp"": ""2026/05/22 18:20:42"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 63ADB#03 to event 132""}, {""timestamp"": ""2026/05/22 18:20:53"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CONTROLLER#01 to event 132""}, {""timestamp"": ""2026/05/22 18:20:56"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#01 to event 132""}, {""timestamp"": ""2026/05/22 18:20:56"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#02 to event 132""}, {""timestamp"": ""2026/05/22 18:21:00"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#03 to event 132""}, {""timestamp"": ""2026/05/22 18:21:00"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#04 to event 132""}, {""timestamp"": ""2026/05/22 18:21:01"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#05 to event 132""}, {""timestamp"": ""2026/05/22 18:21:03"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#07 to event 132""}, {""timestamp"": ""2026/05/22 18:21:04"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#08 to event 132""}, {""timestamp"": ""2026/05/22 18:21:06"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#06 to event 132""}, {""timestamp"": ""2026/05/22 18:21:06"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#09 to event 132""}, {""timestamp"": ""2026/05/22 18:21:07"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#10 to event 132""}, {""timestamp"": ""2026/05/22 18:21:08"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#11 to event 132""}, {""timestamp"": ""2026/05/22 18:21:09"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset CMD8#12 to event 132""}, {""timestamp"": ""2026/05/22 18:34:22"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DM3#02 to event 132""}, {""timestamp"": ""2026/05/22 19:37:49"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset EVOLVE50#01 to event 132""}, {""timestamp"": ""2026/05/22 19:37:50"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset EVOLVE50#02 to event 132""}, {""timestamp"": ""2026/05/22 20:20:48"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 5XT#01 to event 132""}, {""timestamp"": ""2026/05/22 20:20:48"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 5XT#02 to event 132""}, {""timestamp"": ""2026/05/22 20:20:48"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 5XT#03 to event 132""}, {""timestamp"": ""2026/05/22 20:20:50"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 5XT#04 to event 132""}, {""timestamp"": ""2026/05/22 20:20:54"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset ETR5#01 to event 132""}, {""timestamp"": ""2026/05/22 20:20:55"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset ETR5#02 to event 132""}, {""timestamp"": ""2026/05/22 20:20:56"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset ETR5#03 to event 132""}, {""timestamp"": ""2026/05/22 20:21:02"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset ETR5#04 to event 132""}, {""timestamp"": ""2026/05/22 20:21:28"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset IPAD#03 to event 132""}, {""timestamp"": ""2026/05/22 20:21:43"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset PCBB#03 to event 132""}, {""timestamp"": ""2026/05/22 20:21:45"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset PCBB#06 to event 132""}, {""timestamp"": ""2026/05/22 20:23:01"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LA2XI#01 to event 132""}, {""timestamp"": ""2026/05/22 20:23:03"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DXR8#01 to event 132""}, {""timestamp"": ""2026/05/22 21:15:00"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Custom 380mm model to event 132 (total: 2)""}, {""timestamp"": ""2026/05/22 21:15:12"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Global Truss F34 Truss - 1m (Silver) model to event 132 (total: 2)""}, {""timestamp"": ""2026/05/22 21:40:27"", ""user"": ""bnjm2000"", ""action"": ""Prepared 2x bulk asset Custom 380mm for event 132""}, {""timestamp"": ""2026/05/22 21:40:33"", ""user"": ""bnjm2000"", ""action"": ""Prepared 3x bulk asset Global Truss F34 Truss - 0.5m (Black) for event 132""}, {""timestamp"": ""2026/05/22 21:40:34"", ""user"": ""bnjm2000"", ""action"": ""Prepared 6x bulk asset Global Truss F34 Truss - 1.5m (Black) for event 132""}, {""timestamp"": ""2026/05/22 21:40:35"", ""user"": ""bnjm2000"", ""action"": ""Prepared 2x bulk asset Global Truss F34 Truss - 1m (Black) for event 132""}, {""timestamp"": ""2026/05/22 21:40:36"", ""user"": ""bnjm2000"", ""action"": ""Prepared 2x bulk asset Global Truss F34 Truss - 1m (Silver) for event 132""}, {""timestamp"": ""2026/05/22 21:40:37"", ""user"": ""bnjm2000"", ""action"": ""Prepared 4x bulk asset Global Truss F34 Truss - 2.5m (Black) for event 132""}, {""timestamp"": ""2026/05/22 21:40:38"", ""user"": ""bnjm2000"", ""action"": ""Prepared 15x bulk asset Global Truss F34 Truss - 2m (Black) for event 132""}, {""timestamp"": ""2026/05/22 21:40:39"", ""user"": ""bnjm2000"", ""action"": ""Prepared 9x bulk asset Global Truss F34 Truss - 3m (Black) for event 132""}, {""timestamp"": ""2026/05/22 21:40:40"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 40x Mini Profile - 3200K for event 132""}, {""timestamp"": ""2026/05/22 23:19:52"", ""user"": ""bnjm2000"", ""action"": ""Completely removed asset 63ADB#03 from event 132""}, {""timestamp"": ""2026/05/22 23:19:54"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 63ADB#03 to event 132""}, {""timestamp"": ""2026/05/22 23:22:37"", ""user"": ""bnjm2000"", ""action"": ""Added LOAN custom asset '32A 3 Phase toblerone DB' (1x, dept ELEC) to event 132""}, {""timestamp"": ""2026/05/22 23:22:42"", ""user"": ""bnjm2000"", ""action"": ""Collected loan/rental item 1x 32A 3 Phase toblerone DB for event 132""}, {""timestamp"": ""2026/05/22 23:22:44"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 1x 32A 3 Phase toblerone DB for event 132""}, {""timestamp"": ""2026/05/27 00:00:43"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Accsoon Cineview Master 4K RX model to event 132 (total: 1)""}, {""timestamp"": ""2026/05/27 00:00:45"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Accsoon Cineview Master 4K TX model to event 132 (total: 1)""}, {""timestamp"": ""2026/05/27 00:00:52"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Blackmagic Design Atem Mini Extreme ISO G2 model to event 132 (total: 1)""}, {""timestamp"": ""2026/05/27 00:01:08"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Apple Macbook Pro (A1707) model to event 132 (total: 1)""}, {""timestamp"": ""2026/05/27 00:01:36"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset ISOG2#01 to event 132""}, {""timestamp"": ""2026/05/27 00:01:37"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset MACBOOK#01 to event 132""}, {""timestamp"": ""2026/05/27 00:01:38"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset MASTER4KTX#01 to event 132""}, {""timestamp"": ""2026/05/27 00:01:42"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset MASTER4KRX#01 to event 132""}, {""timestamp"": ""2026/05/27 13:10:12"", ""user"": ""bnjm2000"", ""action"": ""Added 54x China Mini Profile - Tungsten model to event 132 (total: 54)""}, {""timestamp"": ""2026/05/27 13:18:06"", ""user"": ""bnjm2000"", ""action"": ""Unprepared custom item 40x Mini Profile - 3200K from event 132""}, {""timestamp"": ""2026/05/27 13:18:07"", ""user"": ""bnjm2000"", ""action"": ""Prepared 54x bulk asset China Mini Profile - Tungsten for event 132""}, {""timestamp"": ""2026/05/27 13:18:14"", ""user"": ""bnjm2000"", ""action"": ""Removed custom asset [CUSTOM]{\""company\"":\""\"",\""department\"":\""LX\"",\""name\"":\""Mini Profile - 3200K\"",\""quantity\"":40,\""type\"":\""MISC\"",\""uid\"":\""75d962bc1c3db665\"",\""version\"":2} from event 132""}, {""timestamp"": ""2026/05/27 13:18:23"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Avolites Quartz model to event 132 (total: 1)""}, {""timestamp"": ""2026/05/27 13:18:58"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset QUARTZ#02 to event 132""}, {""timestamp"": ""2026/05/28 14:52:55"", ""user"": ""bnjm2000"", ""action"": ""Completely removed asset 63ADB#03 from event 132""}, {""timestamp"": ""2026/05/28 14:52:56"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 63ADB#03 to event 132""}, {""timestamp"": ""2026/05/28 23:00:01"", ""user"": ""bnjm2000"", ""action"": ""Removed China Mini Profile - Tungsten model from event 132""}, {""timestamp"": ""2026/05/28 23:00:01"", ""user"": ""bnjm2000"", ""action"": ""Added 60x China Mini Profile - Tungsten model to event 132 (total: 60)""}, {""timestamp"": ""2026/05/28 23:00:10"", ""user"": ""bnjm2000"", ""action"": ""Prepared 6x bulk asset China Mini Profile - Tungsten for event 132""}]",
