EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State
24,event 1,20250619,20250627,[],"[""[MODEL]AX|Shure|SM58|4|dynamic vocal microphone"", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|3|Wash LED""]",[],Ready
