EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
93,NS Temple,20251229,20260102,[],"[""[MODEL]AX|Yamaha|MG06|1|6-Channel Analog Mixing Console with FX"", ""[MODEL]AX|Yamaha|DXR10|2|Active 10\"" Speaker"", ""DXR10#01"", ""DXR10#02"", ""MG06#01"", ""40INCH#01""]",[],Ready,"[""DXR10#01"", ""DXR10#02"", ""MG06#01"", ""40INCH#01""]","[""40INCH#01""]",events,False
