EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
96,STPI Symposium @ 72-13,20260122,20260124,[],"[""[MODEL]AX|L-Acoustics|X12|4|12\"" passive coaxial enclosure"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]LX|Robe|Robin LEDBeam 350 Wash|4|Wash LED"", ""[MODEL]LX|GrandMA3|Compact XT|1|Console"", ""[MODEL]ELEC|Custom|32A 3-Phase DB|1|"", ""[MODEL]AX|L-Acoustics|X-US1215|4|Short U-bracket for X12 and X15 HiQ"", ""[MODEL]AX|Shure|ULXD2|6|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Shure|ULXD4Q|1|Quad Channel Receiver [L50]"", ""ULXD4D#01"", ""ULXD4Q#01"", ""[MODEL]AX|L-Acoustics|SB18|2|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|L-Acoustics|LA4X|2|Amplified controller"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""COMPACTXT#01"", ""QL1#02"", ""X12#07"", ""X12#08"", ""X12#05"", ""X12#06"", ""PCBB#06"", ""PCBB#10"", ""PCBB#14"", ""ULXD2#08"", ""ULXD2#11"", ""ULXD2#12"", ""ULXD2#04"", ""ULXD2#02"", ""ULXD2#06"", ""IPAD#02"", ""X-US1215#06"", ""X-US1215#03"", ""X-US1215#02"", ""X-US1215#01"", ""SB18#03"", ""SB18#01"", ""[MODEL]AX|Interspace Industries|PCBB3|2|PC Balance Box"", ""[MODEL]AX|Interspace Industries|PCBB|1|PC Balance Box"", ""32ADB#01"", ""[MODEL]LX|Ayrton|Diablo Profile|2|Profile LED"", ""LEDBEAM#01"", ""LEDBEAM#02"", ""LEDBEAM#03"", ""LEDBEAM#04"", ""DIABLO#13"", ""DIABLO#14"", ""DIABLO#15"", ""DIABLO#16"", ""LA4X#07"", ""LA4X#08"", ""[MODEL]VX|Blackmagic Design|Atem Mini Extreme ISO G2|1|Video Switcher"", ""ISOG2#01"", ""DZ13K#01"", ""[MODEL]VX|Panasonic|PT-DZ13K|1|3DLP - 12000 lumens - WUXGA - 2Lamps Projector"", ""[MODEL]VX|DSAN|PerfectCue Mini|3|Professional Wireless Clicker"", ""CLICKER#01"", ""CLICKER#02"", ""PERFECTCUE#01""]","[""ISOG2#01"", ""ULXD2#06"", ""ULXD2#02"", ""PCBB#14"", ""X12#05"", ""SB18#03"", ""ULXD2#11"", ""LA4X#08"", ""LA4X#07"", ""IPAD#02"", ""PCBB#10"", ""X-US1215#02"", ""ULXD4Q#01"", ""X12#06"", ""ULXD4D#01"", ""PCBB#06"", ""ULXD2#08"", ""X12#08"", ""X-US1215#03"", ""X12#07"", ""X-US1215#01"", ""ULXD2#04"", ""X-US1215#06"", ""QL1#02"", ""ULXD2#12"", ""SB18#01"", ""LEDBEAM#03"", ""DIABLO#13"", ""COMPACTXT#01"", ""32ADB#01"", ""LEDBEAM#02"", ""DIABLO#15"", ""DIABLO#16"", ""LEDBEAM#04"", ""LEDBEAM#01"", ""DIABLO#14"", ""DZ13K#01"", ""PERFECTCUE#01"", ""CLICKER#02"", ""CLICKER#01""]",Returning,[],[],[],events,False,
