EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
128,Tiffany & Co. Event @ Ion Orchard,20260429,20260511,[],"[""[MODEL]VX|Samsung|UN55TU8000F|2|55\"" Crystal UHD 4K Smart TV (2020)"", ""SAMSUNG55#05"", ""SAMSUNG55#06""]","[""SAMSUNG55#06"", ""SAMSUNG55#05""]",Closed,[],[],[],events,False,
