EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
69,Dry Hire: Avery Events,20251003,20251005,[],"[""[MODEL]AX|Pioneer|CDJ3000|2|Professional DJ multi player (Black)"", ""CDJ3000#01"", ""CDJ3000#02""]","[""CDJ3000#02"", ""CDJ3000#01""]",Closed,[],[],dry hire,False
