EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
76,Toshiba Roadshow @ Suntec Atrium,20251102,20251109,[],"[""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|Shure|ULXD2 [L50]|3|Handheld Microphone"", ""[MODEL]AX|DPA|4488 (beige)|2|Directional Headset"", ""[MODEL]AX|Shure|ULXD1 [L50]|1|Beltpack"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]AX|Yamaha|QL1|1|Digital Mixer"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|5|Interlink receiver"", ""EVOLVE50#03"", ""EVOLVE50#04""]","[""EVOLVE50#03"", ""EVOLVE50#04""]",Closed,[],[],events,True
