EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
16,Wedding Lunch Reception of Emily & Fred @ 2E Bishopsgate,20250117,20250118,"[{'model_description': '[AX] Turbosound IP1000 Powered Column Loudspeaker', 'quantity': 4}, {'model_description': '[AX] Apple iPad (10th Generation)', 'quantity': 1}, {'model_description': '[AX] Shure ULXD2 [L50] Handheld Microphone', 'quantity': 1}, {'model_description': '[AX] Shure ULXD4D [L50] Dual Channel Receiver', 'quantity': 1}, {'model_description': '[AX] Yamaha MG10 10-Channel Analogue Mixer', 'quantity': 1}]","[""MG10#01"", ""IPAD#03"", ""ULXD4D#04"", ""IP1000#01"", ""IP1000#02"", ""IP1000#05"", ""IP1000#06""]","[""MG10#01"", ""IPAD#03"", ""ULXD4D#04"", ""IP1000#01"", ""IP1000#02"", ""IP1000#05"", ""IP1000#06""]",Closed,[],[],events,True
