EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
78,Franck Muller High Jewelry Dinner @ Claudine Restaurant,20251104,20251105,[],"[""[MODEL]AX|EV|EVOLVE 50|4|Portable column system"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|4|Interlink receiver"", ""[MODEL]AX|Yamaha|DM3|1|Digital Mixer"", ""EVOLVE50#01"", ""EVOLVE50#05"", ""EVOLVE50#02"", ""EVOLVE50#06"", ""DM3#02""]","[""EVOLVE50#01"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""EVOLVE50#02"", ""DM3#02""]",Closed,[],[],events,True
