EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
72,Dry Hire: Show Productions,20251009,20251012,[],"[""[MODEL]AX|Nexo|PS15|2|15\"" passive enclosure"", ""PS15#01"", ""PS15#02""]","[""PS15#02"", ""PS15#01""]",Closed,[],[],[],dry hire,False,
