EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
129,Loewe Farewell Party @ AIR CCC,20260412,20260412,[],[],[],Added,[],[],events,False
