EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride
27,IP 10th Anniversary Client's Party @ Siri House,20250704,20250704,[],"[""[MODEL]AX|Yamaha|DXR12|1|Active 12\"" Speaker"", ""[MODEL]AX|Pioneer|DJM-A9|1|4-channel pro-DJ mixer"", ""[MODEL]AX|Pioneer|CDJ3000|2|Professional DJ multi player (Black)"", ""[MODEL]AX|MiPro|MT-90A|1|Interlink Transmitter"", ""[MODEL]AX|MiPro|MR-90|2|Interlink receiver"", ""[MODEL]AX|Shure|PA805SWB|1|Passive Directional Antenna"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]AX|LD Systems|Maui 28|1|Portable column system"", ""IPAD#03"", ""[MODEL]AX|EV|EVOLVE 50|4|Portable column system"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""MAUI28#01"", ""MR-90A#06"", ""MR-90A#03"", ""CDJ3000#01"", ""CDJ3000#02"", ""DJMA9#01"", ""PA805SWB#01"", ""MT-90A#03"", ""DXR12#01""]","[""IPAD#03"", ""EVOLVE50#03"", ""EVOLVE50#04"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""MAUI28#01"", ""MR-90A#06"", ""MR-90A#03"", ""CDJ3000#01"", ""CDJ3000#02"", ""DJMA9#01"", ""PA805SWB#01"", ""MT-90A#03"", ""DXR12#01""]",Returning,[],"[""X12#01""]",[],events,False
