EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
141,Wave to Earth Busking Event @ *Scape,20260601,20260601,"[{'model_description': '[AX] Radial Engineering J48 Stereo Phantom Powered Active Direct Injection Box', 'quantity': 2}, {'model_description': '[AX] Radial Engineering JDI Stereo Passive Direct Box', 'quantity': 4}, {'model_description': '[AX] Shure SM58S cardioid dynamic w/ switch', 'quantity': 1}, {'model_description': '[AX] Interspace Industries PCBB3 PC Balance Box', 'quantity': 1}]","[""[MODEL]AX|Shure|SM57|3|cardioid dynamic instrument mic"", ""[MODEL]AX|Sennheiser|DAD(UHF)|1|Spectera Bidirectional digital antenna"", ""[MODEL]AX|Sennheiser|Spectera Base Station|1|1RU Spectera Base Station"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Cat6 Drum - 50m\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""cb6d708ea13f4fe8\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P DB Box\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""c31ad5af9441ef56\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P Cable - 10m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""f5a038bcbfdf1e7d\"",\""version\"":2}"", ""[MODEL]AX|L-Acoustics|X12|4|12\"" passive coaxial enclosure"", ""[MODEL]AX|L-Acoustics|SB18|2|High power compact subwoofer: 1 x 18\"""", ""[MODEL]AX|L-Acoustics|LA4X|2|Amplified controller"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""PowerCon Cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""a07aa1a475d546b2\"",\""version\"":2}"", ""[MODEL]AX|Sennheiser|SEK(UHF)|5|Spectera Bidirectional bodypack"", ""[MODEL]AX|K&M|21338-000-55|2|Distance Rod with Hand Crank"", ""[MODEL]AX|K&M|21441-000-55|2|Adapter sleeve ring lock"", ""[MODEL]AX|Ultimate Support|TS-100B|2|Air-powered speaker stand"", ""X12#03"", ""X12#04"", ""X12#05"", ""X12#06"", ""SBS#01"", ""DAD#02"", ""[MODEL]AX|Radial Engineering|J48 Stereo|2|Phantom Powered Active Direct Injection Box"", ""[MODEL]AX|Radial Engineering|JDI Stereo|4|Passive Direct Box"", ""[MODEL]AX|Shure|SM58S|1|cardioid dynamic w/ switch"", ""SM57#02"", ""[MODEL]AX|Interspace Industries|PCBB3|1|PC Balance Box""]","[""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P DB Box\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""c31ad5af9441ef56\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P Cable - 10m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""f5a038bcbfdf1e7d\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""PowerCon Cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""a07aa1a475d546b2\"",\""version\"":2}"", ""JDIS#04"", ""J48S#05"", ""X12#06"", ""SM57#04"", ""PCBB#02"", ""LA4X#10"", ""SM57#02"", ""SB18#06"", ""[BULK]BULK-0027|2"", ""JDIS#03"", ""SBS#01"", ""SEK#09"", ""X12#05"", ""SEK#04"", ""[BULK]BULK-0028|2"", ""SM58S#03"", ""JDIS#02"", ""X12#03"", ""[BULK]BULK-0029|2"", ""SB18#04"", ""J48S#03"", ""SEK#08"", ""SM57#01"", ""DAD#01"", ""DAD#02"", ""SEK#05"", ""SM57#05"", ""JDIS#01"", ""X12#04"", ""LA4X#09"", ""SEK#02"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Cat6 Drum - 50m\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""cb6d708ea13f4fe8\"",\""version\"":2}""]",Closed,"[""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""Cat6 Drum - 50m\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""cb6d708ea13f4fe8\"",\""version\"":2}"", ""[BULK]BULK-0029|2"", ""[BULK]BULK-0028|2"", ""[BULK]BULK-0027|2"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P Cable - 10m\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""f5a038bcbfdf1e7d\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""32A 1P DB Box\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""c31ad5af9441ef56\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""ELEC\"",\""name\"":\""PowerCon Cable\"",\""quantity\"":2,\""type\"":\""MISC\"",\""uid\"":\""a07aa1a475d546b2\"",\""version\"":2}""]","[""DAD#02"", ""SM57#02""]",[],events,False,"[{""timestamp"": ""2026/05/22 20:37:37"", ""user"": ""bnjm2000"", ""action"": ""Updated event 141: Wave to Earth Busking Event @ *Scape via web interface""}, {""timestamp"": ""2026/05/22 20:37:59"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset '32A 1P DB Box' (1x, dept ELEC) to event 141""}, {""timestamp"": ""2026/05/22 20:38:11"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset '32A 1P Cable - 10m' (1x, dept ELEC) to event 141""}, {""timestamp"": ""2026/05/28 15:01:53"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics X12 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 15:01:55"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics X12 model to event 141 (total: 4)""}, {""timestamp"": ""2026/05/28 15:02:03"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics SB18 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 15:02:37"", ""user"": ""bnjm2000"", ""action"": ""Added 2x L-Acoustics LA4X model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 17:02:10"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'PowerCon Cable' (2x, dept ELEC) to event 141""}, {""timestamp"": ""2026/05/28 17:49:40"", ""user"": ""bnjm2000"", ""action"": ""Removed Sennheiser SEK(UHF) model from event 141""}, {""timestamp"": ""2026/05/28 17:49:40"", ""user"": ""bnjm2000"", ""action"": ""Added 5x Sennheiser SEK(UHF) model to event 141 (total: 5)""}, {""timestamp"": ""2026/05/28 17:50:01"", ""user"": ""bnjm2000"", ""action"": ""Added 2x K&M 21338-000-55 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 17:50:09"", ""user"": ""bnjm2000"", ""action"": ""Added 2x K&M 21441-000-55 model to event 141 (total: 2)""}, {""timestamp"": ""2026/05/28 17:50:15"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Ultimate Support TS-100B model to event 141 (total: 2)""}, {""timestamp"": ""2026/06/01 12:00:19"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#03 to event 141""}, {""timestamp"": ""2026/06/01 12:00:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#04 to event 141""}, {""timestamp"": ""2026/06/01 12:00:23"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#05 to event 141""}, {""timestamp"": ""2026/06/01 12:00:23"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset X12#06 to event 141""}, {""timestamp"": ""2026/06/01 12:04:01"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 2x Cat6 Drum - 50m for event 141""}, {""timestamp"": ""2026/06/01 12:04:10"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SBS#01 to event 141""}, {""timestamp"": ""2026/06/02 17:37:46"", ""user"": ""bnjm2000"", ""action"": ""User bnjm2000 forced event 141 (Wave to Earth Busking Event @ *Scape) state from Overdue to Preparing""}, {""timestamp"": ""2026/06/02 17:38:07"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LA4X#09 to event 141""}, {""timestamp"": ""2026/06/02 17:38:07"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset LA4X#10 to event 141""}, {""timestamp"": ""2026/06/02 17:38:13"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SB18#04 to event 141""}, {""timestamp"": ""2026/06/02 17:38:13"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SB18#06 to event 141""}, {""timestamp"": ""2026/06/02 17:38:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD#01 to event 141""}, {""timestamp"": ""2026/06/02 17:38:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD#02 to event 141""}, {""timestamp"": ""2026/06/02 18:15:14"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset J48S#03 to event 141""}, {""timestamp"": ""2026/06/02 18:15:16"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset JDIS#04 to event 141""}, {""timestamp"": ""2026/06/02 18:15:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset JDIS#03 to event 141""}, {""timestamp"": ""2026/06/02 18:15:23"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset JDIS#02 to event 141""}, {""timestamp"": ""2026/06/02 18:15:28"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset JDIS#01 to event 141""}, {""timestamp"": ""2026/06/02 18:15:33"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset J48S#05 to event 141""}, {""timestamp"": ""2026/06/02 18:15:36"", ""user"": ""bnjm2000"", ""action"": ""Prepared 2x bulk asset K&M 21441-000-55 for event 141""}, {""timestamp"": ""2026/06/02 18:15:37"", ""user"": ""bnjm2000"", ""action"": ""Prepared 2x bulk asset K&M 21338-000-55 for event 141""}, {""timestamp"": ""2026/06/02 18:16:43"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM57#05 to event 141""}, {""timestamp"": ""2026/06/02 18:16:51"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM57#04 to event 141""}, {""timestamp"": ""2026/06/02 18:17:11"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM58S#03 to event 141""}, {""timestamp"": ""2026/06/02 18:17:25"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM57#01 to event 141""}, {""timestamp"": ""2026/06/02 18:17:25"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM57#02 to event 141""}, {""timestamp"": ""2026/06/02 18:18:17"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset PCBB#02 to event 141""}, {""timestamp"": ""2026/06/02 18:22:37"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#02 to event 141""}, {""timestamp"": ""2026/06/02 18:22:47"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#04 to event 141""}, {""timestamp"": ""2026/06/02 18:23:05"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#08 to event 141""}, {""timestamp"": ""2026/06/02 18:23:13"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#09 to event 141""}, {""timestamp"": ""2026/06/02 18:24:22"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#05 to event 141""}, {""timestamp"": ""2026/06/02 18:24:36"", ""user"": ""bnjm2000"", ""action"": ""Prepared 2x bulk asset Ultimate Support TS-100B for event 141""}, {""timestamp"": ""2026/06/02 18:24:38"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 1x 32A 1P Cable - 10m for event 141""}, {""timestamp"": ""2026/06/02 18:24:39"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 1x 32A 1P DB Box for event 141""}, {""timestamp"": ""2026/06/02 18:24:40"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 2x PowerCon Cable for event 141""}, {""timestamp"": ""2026/06/02 18:25:49"", ""user"": ""bnjm2000"", ""action"": ""Returned all assets for department ELEC in event 141: 3 items""}, {""timestamp"": ""2026/06/02 18:25:49"", ""user"": ""bnjm2000"", ""action"": ""Returned all assets for department AX in event 141: 32 items""}, {""timestamp"": ""2026/06/02 18:25:54"", ""user"": ""bnjm2000"", ""action"": ""User bnjm2000 removed forced state override for event 141 (Wave to Earth Busking Event @ *Scape): Preparing -> Closed""}]",
