EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
151,Macallan x David Carson In The Studio,20260723,20260726,[],[],[],Added,[],[],[],events,False,[],
