EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,Notes
39,Midea Building Tech. Grand Opening @ Midea Office,20250722,20250723,[],"[""[MODEL]AX|Shure|ULXD2|2|Handheld Microphone [L50]"", ""[MODEL]AX|Shure|ULXD4D|1|Dual Channel Receiver [L50]"", ""[MODEL]AX|Apple|iPad|1|(10th Generation)"", ""[MODEL]AX|Yamaha|MG12XU|1|12-Channel Analog Mixing Console with FX"", ""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""IPAD#01"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""ULXD4D#04"", ""MG12XU#01"", ""PCBB#03"", ""PCBB#08"", ""ULXD2#03"", ""ULXD2#06""]","[""IPAD#01"", ""EVOLVE50#05"", ""EVOLVE50#06"", ""ULXD4D#04"", ""MG12XU#01"", ""PCBB#03"", ""PCBB#08"", ""ULXD2#03"", ""ULXD2#06""]",Returning,[],"[""PCBB#03"", ""PCBB#08""]",[],events,False,
