EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
145,Dry hire: Alden,20260604,20260606,[],"[""[MODEL]AX|AKG|C451B|2|Cardioid condenser microphone""]","[""C451B#09"", ""C451B#10""]",Closed,[],[],[],dry hire,False,"[{""timestamp"": ""2026/06/04 13:02:32"", ""user"": ""bnjm2000"", ""action"": ""Created event 145: Dry hire: Alden via web interface""}, {""timestamp"": ""2026/06/04 13:02:44"", ""user"": ""bnjm2000"", ""action"": ""Added 2x AKG C451B model to event 145 (total: 2)""}, {""timestamp"": ""2026/06/04 13:03:00"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset C451B#09 to event 145""}, {""timestamp"": ""2026/06/04 13:03:01"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset C451B#10 to event 145""}, {""timestamp"": ""2026/06/19 16:16:51"", ""user"": ""tjacky"", ""action"": ""Returned asset C451B#09 from event 145""}, {""timestamp"": ""2026/06/19 16:16:52"", ""user"": ""tjacky"", ""action"": ""Returned asset C451B#10 from event 145""}]",
