EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride
102,SG Airshow 2026 - Anduril Booth (Ultimus) @ Changi Exhibition Centre,20260131,20260209,[],"[""[MODEL]LX|Silverstar|Roxcyc|24|Batten 1 meter RGBWA"", ""ROXCYC#01"", ""ROXCYC#02"", ""ROXCYC#03"", ""ROXCYC#04"", ""ROXCYC#05"", ""ROXCYC#07"", ""ROXCYC#06"", ""ROXCYC#09"", ""ROXCYC#10"", ""ROXCYC#11"", ""ROXCYC#08"", ""ROXCYC#14"", ""ROXCYC#13"", ""ROXCYC#16"", ""ROXCYC#15"", ""ROXCYC#18"", ""ROXCYC#17"", ""ROXCYC#12"", ""ROXCYC#19"", ""ROXCYC#20"", ""ROXCYC#21"", ""ROXCYC#23"", ""ROXCYC#22"", ""ROXCYC#24"", ""[MODEL]LX|Swisson|XRC-200|1|DMX Recorder"", ""DMX RECORDER #01""]","[""ROXCYC#22"", ""ROXCYC#03"", ""ROXCYC#06"", ""ROXCYC#14"", ""ROXCYC#18"", ""ROXCYC#16"", ""ROXCYC#13"", ""ROXCYC#24"", ""ROXCYC#11"", ""ROXCYC#02"", ""ROXCYC#05"", ""ROXCYC#07"", ""ROXCYC#20"", ""ROXCYC#19"", ""ROXCYC#17"", ""ROXCYC#08"", ""ROXCYC#21"", ""ROXCYC#10"", ""DMX RECORDER #01"", ""ROXCYC#09"", ""ROXCYC#01"", ""ROXCYC#15"", ""ROXCYC#04"", ""ROXCYC#12"", ""ROXCYC#23""]",Overdue,"[""[MISC]16A to PowerCon - 20m""]",[],[],events,False
