EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,CustomCollected,Tag,ForceStateOverride,EventLogs,Notes
150,Dry Hire: Avery Events,20260627,20260628,"[{'model_description': '[AX] DPA DAD 6010 MicroDot to TA4F Adapter', 'quantity': 3}, {'model_description': '[AX] DPA DAD 4099 Microdot To XLR Adaptor With Low Cut', 'quantity': 2}]","[""[MODEL]AX|Sennheiser|DAD(UHF)|2|Spectera Bidirectional digital antenna"", ""[MODEL]AX|Sennheiser|Spectera Base Station|1|1RU Spectera Base Station"", ""[MODEL]AX|Sennheiser|SEK(UHF)|9|Spectera Bidirectional bodypack"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""DPA Violin Clip\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""d29df0a78fb2146b\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""DPA Saxaphone Clip\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""bd89bd221a96281f\"",\""version\"":2}"", ""[MODEL]AX|DPA|4099|3|Instrument Microphone"", ""[MODEL]AX|Yamaha|Rio3224-d|1|High Performance I/O Rack"", ""[MODEL]LX|Pomelo|Photon Strike M|3|LED MOVING HEAD STROBE 1200W"", ""[MODEL]AX|Sennheiser|E904|3|Dynamic cardioid instrument microphone"", ""[MODEL]AX|Shure|SM58S|4|cardioid dynamic w/ switch"", ""STRIKEM#08"", ""[MODEL]VX|Accsoon|Cineview Master 4K TX|1|Wireless SDI/HDMI Transmitter"", ""[MODEL]VX|Accsoon|Cineview Master 4K RX|1|Wireless SDI/HDMI Receiver"", ""[MODEL]AX|DPA|DAD 6010|3|MicroDot to TA4F Adapter"", ""[MODEL]AX|DPA|DAD 4099|2|Microdot To XLR Adaptor With Low Cut""]",[],Ready,"[""DAD#01"", ""DAD#02"", ""SBS#01"", ""SEK#01"", ""SEK#02"", ""SEK#03"", ""SEK#04"", ""SEK#05"", ""SEK#06"", ""SEK#07"", ""SEK#08"", ""SEK#09"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""DPA Violin Clip\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""d29df0a78fb2146b\"",\""version\"":2}"", ""[CUSTOM]{\""company\"":\""\"",\""department\"":\""AX\"",\""name\"":\""DPA Saxaphone Clip\"",\""quantity\"":1,\""type\"":\""MISC\"",\""uid\"":\""bd89bd221a96281f\"",\""version\"":2}"", ""4099#05"", ""4099#06"", ""4099#16"", ""E904#01"", ""E904#02"", ""E904#05"", ""SM58S#01"", ""SM58S#02"", ""SM58S#03"", ""SM58S#04"", ""STRIKEM#01"", ""STRIKEM#03"", ""STRIKEM#04"", ""STRIKEM#08"", ""RIO3224-D #01"", ""MASTER4KTX#02"", ""MASTER4KRX#02"", ""DAD6010#32"", ""DAD6010#35"", ""DAD6010#25"", ""DAD4099#01"", ""DAD4099#02""]","[""STRIKEM#08""]",[],dry hire,False,"[{""timestamp"": ""2026/06/22 14:03:32"", ""user"": ""bnjm2000"", ""action"": ""Created event 150: Dry Hire: Avery Events via web interface""}, {""timestamp"": ""2026/06/22 14:03:43"", ""user"": ""bnjm2000"", ""action"": ""Added 2x Sennheiser DAD(UHF) model to event 150 (total: 2)""}, {""timestamp"": ""2026/06/22 14:03:50"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Sennheiser Spectera Base Station model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/22 14:03:50"", ""user"": ""bnjm2000"", ""action"": ""Added 6x Sennheiser SEK(UHF) model to event 150 (total: 6)""}, {""timestamp"": ""2026/06/22 14:04:00"", ""user"": ""bnjm2000"", ""action"": ""Added 1x DPA 4099 model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/22 14:04:08"", ""user"": ""bnjm2000"", ""action"": ""Updated event 150: Dry Hire: Avery Events via web interface""}, {""timestamp"": ""2026/06/25 14:07:06"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD#01 to event 150""}, {""timestamp"": ""2026/06/25 14:07:07"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD#02 to event 150""}, {""timestamp"": ""2026/06/25 14:07:13"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SBS#01 to event 150""}, {""timestamp"": ""2026/06/25 14:07:22"", ""user"": ""bnjm2000"", ""action"": ""Removed Sennheiser SEK(UHF) model from event 150""}, {""timestamp"": ""2026/06/25 14:07:23"", ""user"": ""bnjm2000"", ""action"": ""Added 9x Sennheiser SEK(UHF) model to event 150 (total: 9)""}, {""timestamp"": ""2026/06/25 14:07:28"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#01 to event 150""}, {""timestamp"": ""2026/06/25 14:07:29"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#02 to event 150""}, {""timestamp"": ""2026/06/25 14:07:31"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#03 to event 150""}, {""timestamp"": ""2026/06/25 14:07:31"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#04 to event 150""}, {""timestamp"": ""2026/06/25 14:07:31"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#05 to event 150""}, {""timestamp"": ""2026/06/25 14:07:33"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#06 to event 150""}, {""timestamp"": ""2026/06/25 14:07:34"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#07 to event 150""}, {""timestamp"": ""2026/06/25 14:07:35"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#08 to event 150""}, {""timestamp"": ""2026/06/25 14:07:36"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SEK#09 to event 150""}, {""timestamp"": ""2026/06/25 14:07:52"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'DPA Violin Clip' (1x, dept AX) to event 150""}, {""timestamp"": ""2026/06/25 14:08:03"", ""user"": ""bnjm2000"", ""action"": ""Added MISC custom asset 'DPA Saxaphone Clip' (1x, dept AX) to event 150""}, {""timestamp"": ""2026/06/25 14:08:05"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 1x DPA Violin Clip for event 150""}, {""timestamp"": ""2026/06/25 14:08:06"", ""user"": ""bnjm2000"", ""action"": ""Prepared custom item 1x DPA Saxaphone Clip for event 150""}, {""timestamp"": ""2026/06/25 16:14:38"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 4099#05 to event 150""}, {""timestamp"": ""2026/06/26 16:27:44"", ""user"": ""bnjm2000"", ""action"": ""Removed DPA 4099 model from event 150""}, {""timestamp"": ""2026/06/26 16:27:44"", ""user"": ""bnjm2000"", ""action"": ""Added 3x DPA 4099 model to event 150 (total: 3)""}, {""timestamp"": ""2026/06/26 16:28:12"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Yamaha Rio3224-d model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/26 16:28:46"", ""user"": ""bnjm2000"", ""action"": ""Added 3x Pomelo Photon Strike M model to event 150 (total: 3)""}, {""timestamp"": ""2026/06/26 16:28:50"", ""user"": ""bnjm2000"", ""action"": ""Added 3x Sennheiser E904 model to event 150 (total: 3)""}, {""timestamp"": ""2026/06/26 16:45:22"", ""user"": ""bnjm2000"", ""action"": ""Added 4x Shure SM58S model to event 150 (total: 4)""}, {""timestamp"": ""2026/06/26 16:45:29"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 4099#06 to event 150""}, {""timestamp"": ""2026/06/26 16:45:32"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset 4099#16 to event 150""}, {""timestamp"": ""2026/06/26 16:45:37"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset E904#01 to event 150""}, {""timestamp"": ""2026/06/26 16:45:38"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset E904#02 to event 150""}, {""timestamp"": ""2026/06/26 16:45:40"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset E904#05 to event 150""}, {""timestamp"": ""2026/06/26 16:45:44"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM58S#01 to event 150""}, {""timestamp"": ""2026/06/26 16:45:44"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM58S#02 to event 150""}, {""timestamp"": ""2026/06/26 16:45:45"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM58S#03 to event 150""}, {""timestamp"": ""2026/06/26 16:45:48"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset SM58S#04 to event 150""}, {""timestamp"": ""2026/06/26 16:46:01"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset STRIKEM#01 to event 150""}, {""timestamp"": ""2026/06/26 16:46:02"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset STRIKEM#03 to event 150""}, {""timestamp"": ""2026/06/26 16:46:04"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset STRIKEM#04 to event 150""}, {""timestamp"": ""2026/06/26 16:46:06"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset STRIKEM#08 to event 150""}, {""timestamp"": ""2026/06/26 16:48:35"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset RIO3224-D #01 to event 150""}, {""timestamp"": ""2026/06/26 18:09:26"", ""user"": ""bnjm2000"", ""action"": ""Added 16x Hollyland HL-BAT700 model to event 150 (total: 16)""}, {""timestamp"": ""2026/06/26 18:09:27"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Hollyland Solidcom C1 Pro Charger model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/26 18:09:27"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Hollyland Solidcom C1 Pro Hub model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/26 18:09:27"", ""user"": ""bnjm2000"", ""action"": ""Added 8x Hollyland Solidcom C1 Pro Remote Headset model to event 150 (total: 8)""}, {""timestamp"": ""2026/06/26 18:09:28"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Hollyland Solidcom C1 Pro Wired Headset for Hub model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/26 18:09:35"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Accsoon Cineview Master 4K TX model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/26 18:09:36"", ""user"": ""bnjm2000"", ""action"": ""Added 1x Accsoon Cineview Master 4K RX model to event 150 (total: 1)""}, {""timestamp"": ""2026/06/26 19:35:22"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset MASTER4KTX#02 to event 150""}, {""timestamp"": ""2026/06/26 19:35:25"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset MASTER4KRX#02 to event 150""}, {""timestamp"": ""2026/06/26 19:35:43"", ""user"": ""bnjm2000"", ""action"": ""Removed Hollyland HL-BAT700 model from event 150""}, {""timestamp"": ""2026/06/26 19:35:45"", ""user"": ""bnjm2000"", ""action"": ""Removed Hollyland Solidcom C1 Pro Charger model from event 150""}, {""timestamp"": ""2026/06/26 19:35:47"", ""user"": ""bnjm2000"", ""action"": ""Removed Hollyland Solidcom C1 Pro Hub model from event 150""}, {""timestamp"": ""2026/06/26 19:35:49"", ""user"": ""bnjm2000"", ""action"": ""Removed Hollyland Solidcom C1 Pro Remote Headset model from event 150""}, {""timestamp"": ""2026/06/26 19:35:52"", ""user"": ""bnjm2000"", ""action"": ""Removed Hollyland Solidcom C1 Pro Wired Headset for Hub model from event 150""}, {""timestamp"": ""2026/06/26 22:20:08"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD6010#32 to event 150""}, {""timestamp"": ""2026/06/26 22:20:14"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD6010#35 to event 150""}, {""timestamp"": ""2026/06/26 22:20:20"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD6010#25 to event 150""}, {""timestamp"": ""2026/06/26 22:20:36"", ""user"": ""bnjm2000"", ""action"": ""Assigned specific asset DAD4099#01 to event 150""}]",
